DEPTH,ROP,RPM,SWOB,TQA,HKLD,GRR
1083.982,,,,,,
1084.0,,,,,,
1084.021,49.703736,193.64,9.6116223203,8.29760584378817,90.26488163,
1084.061,,,,,,
1084.134,,,,,,
1084.174,51.398424,193.95,8.5093928612,8.43318763862131,91.4578295631,21.12
1084.21,,,,,,
1084.286,,,,,,
1084.326,55.241952,193.53,7.6747829004,8.3247222027548,92.2425443632,
1084.378,,,,,,
1084.466,,,,,,
1084.478,61.14288,193.06,8.6137191063,7.91797681825538,92.0157481782,
1084.558,,,,,,
1084.631,65.205864,194.0,8.4957850901,8.1349076899884,91.7345209088,
1084.649,,,,,,
1084.783,116.47932,193.33,8.6363987248,7.8366277413555,91.4079344024,
1084.936,939.085752,193.33,8.6363987248,7.8366277413555,91.4079344024,
1085.0,,,,,,
1085.088,7272.585912,193.33,8.6363987248,7.8366277413555,91.4079344024,
1085.24,7272.585912,193.33,8.6363987248,7.8366277413555,91.4079344024,32.0
1085.393,7272.585912,193.33,8.6363987248,7.8366277413555,91.4079344024,
1085.545,7272.585912,193.33,8.6363987248,7.8366277413555,91.4079344024,
1085.698,484.211376,193.0,9.1988532636,7.67392958755573,91.1947459885,
1085.74,,,,,,
1085.835,,,,,,
1085.85,,193.94,8.8586589861,7.49767325427265,91.1493867515,
1085.926,,,,,,
1085.999,,,,,,
1086.002,,194.0,9.3530746694,7.89086045928875,91.0178449642,
1086.021,,,,,,
1086.118,,,,,,
1086.155,72.22236,194.0,9.7477000313,7.98576771567195,90.9588779561,
1086.222,,,,,,
1086.307,73.7616,193.57,9.7204844891,8.39251310017137,90.6867225341,35.84
1086.329,,,,,,
1086.435,,,,,,
1086.46,76.132944,193.0,10.160469088,8.06711679257183,90.174163156,
1086.542,,,,,,
1086.612,75.831192,193.5,10.1967564776,7.67392958755573,89.9564388184,
1086.642,,,,,,
1086.74,,,,,,
1086.764,72.32904,193.06,11.3987762581,8.33828038223811,89.3622328137,
1086.841,,,,,,
1086.917,67.40652,193.0,12.8593436895,8.5145367155212,88.1375334147,
1086.929,,,,,,
1086.999,,,,,,
1087.011,,,,,,
1087.069,61.563504,193.53,13.0543884086,8.89416574105399,87.0988068874,
1087.091,,,,,,
1087.164,,,,,,
1087.222,56.040528,193.85,12.7958407577,9.26023658710347,87.0579835741,
1087.24,,,,,,
1087.316,,,,,,
1087.374,53.967888,193.1,13.0453165612,8.82637484363742,87.0942709637,19.84
1087.389,,,,,,
1087.465,,,,,,
1087.526,54.297072,193.15,13.0226369427,8.74502576673753,87.1623098192,
1087.539,,,,,,
1087.615,,,,,,
1087.679,54.306216,193.0,12.9183106976,8.62300215138771,87.2530282932,
1087.691,,,,,,
1087.767,,,,,,
1087.831,54.333648,193.4,12.8139844525,8.12134951050509,87.2439564458,
1087.843,,,,,,
1087.917,,,,,,
1087.984,54.309264,193.6,12.4828620224,8.24337312585492,87.4616807834,
1087.993,,,,,,
1087.999,,,,,,
1088.075,,,,,,
1088.136,56.147208,193.68,11.6346442905,9.28735294607009,88.1284615673,
1088.157,,,,,,
1088.243,,,,,,
1088.288,59.536584,193.44,11.33980925,8.85349120260405,88.8723530541,
1088.328,,,,,,
1088.441,62.983872,193.35,10.0379991481,8.47386217707125,89.6071726935,32.0
1088.517,,,,,,
1088.593,67.77228,193.0,10.5188070603,8.58232761293777,90.0925165294,
1088.615,,,,,,
1088.706,,,,,,
1088.746,68.177664,193.0,11.9703026443,8.78570030518748,88.8451375119,
1088.794,,,,,,
1088.88,,,,,,
1088.898,64.712088,193.41,12.7051222837,8.52809489500451,87.9243450008,
1088.965,,,,,,
1088.999,,,,,,
1089.044,,,,,,
1089.05,60.798456,193.47,13.4399419231,8.85349120260405,87.0489117267,
1089.133,,,,,,
1089.203,58.073544,193.63,13.8527109798,9.38226020245329,86.5318164249,
1089.212,,,,,,
1089.291,,,,,,
1089.355,56.87568,193.0,13.6440584896,8.82637484363742,86.4048105613,
1089.367,,,,,,
1089.434,,,,,,
1089.505,,,,,,
1089.508,52.468272,193.55,13.0770680271,8.86704938208736,86.7994359232,19.2
1089.575,,,,,,
1089.642,,,,,,
1089.66,49.456848,193.64,12.7595533681,8.96195663847056,87.2575642169,
1089.715,,,,,,
1089.782,,,,,,
1089.812,50.285904,193.55,12.9228466213,8.74502576673753,87.3891060042,
1089.852,,,,,,
1089.965,50.240184,194.0,13.2675768225,9.36870202296998,87.1849894377,
1089.989,,,,,,
1090.001,,,,,,
1090.059,,,,,,
1090.117,49.307496,193.09,13.1587146537,9.53140017676975,87.0489117267,
1090.129,,,,,,
1090.27,48.9966,193.22,12.9636699346,8.79925848467079,87.1441661244,
1090.331,,,,,,
1090.398,,,,,,
1090.422,48.777144,193.36,13.1133554167,8.92128210002062,87.180453514,
1090.465,,,,,,
1090.535,,,,,,
1090.574,49.191672,193.36,13.0997476456,8.58232761293777,87.2621001406,15.36
1090.605,,,,,,
1090.672,,,,,,
1090.727,49.228248,193.48,13.0952117219,8.5145367155212,87.271171988,
1090.739,,,,,,
1090.818,,,,,,
1090.876,,,,,,
1090.879,49.206912,193.73,12.927382545,8.47386217707125,87.3256030724,
1090.958,,,,,,
1091.001,,,,,,
1091.026,,,,,,
1091.032,49.856136,193.45,12.6461552756,8.25693130533823,87.361890462,
1091.096,,,,,,
1091.16,,,,,,
1091.184,49.853088,193.64,12.8003766814,8.5145367155212,87.4480730123,
1091.233,,,,,,
1091.297,,,,,,
1091.336,49.304448,193.95,12.6960504363,8.69079304880428,87.4616807834,
1091.37,,,,,,
1091.434,,,,,,
1091.489,49.709832,193.23,12.8729514606,8.86704938208736,87.316531225,
1091.507,,,,,,
1091.574,,,,,,
1091.641,49.645824,193.14,12.8548077658,9.02974753588713,87.3256030724,16.0
1091.711,,,,,,
1091.778,,,,,,
1091.794,49.356264,193.82,12.9455262398,9.15177115123695,87.225812751,
1091.848,,,,,,
1091.919,,,,,,
1091.946,49.688496,193.7,13.0453165612,9.38226020245329,87.2167409036,
1091.986,,,,,,
1092.001,,,,,,
1092.056,,,,,,
1092.098,49.66716,193.55,13.0816039508,8.52809489500451,87.180453514,
1092.126,,,,,,
1092.196,,,,,,
1092.251,49.914048,193.71,13.2630408988,8.54165307448782,87.08973504,
1092.263,,,,,,
1092.336,,,,,,
1092.403,49.947576,193.82,13.3174719832,8.58232761293777,87.0080884134,
1092.47,,,,,,
1092.54,,,,,,
1092.556,49.66716,193.35,13.2993282884,8.43318763862131,87.0988068874,
1092.61,,,,,,
1092.678,,,,,,
1092.708,49.411128,193.5,13.290256441,8.37895492068806,87.0353039556,15.36
1092.748,,,,,,
1092.821,,,,,,
1092.86,49.450752,194.0,13.3719030676,8.70435122828759,86.9400495579,
1092.888,,,,,,
1092.958,,,,,,
1093.001,,,,,,
1093.013,49.005744,193.57,13.4308700757,8.93484027950393,86.7631485336,
1093.022,,,,,,
1093.092,,,,,,
1093.159,,,,,,
1093.165,48.451008,193.73,13.5578759393,9.39581838193661,86.7767563047,
1093.226,,,,,,
1093.318,48.545496,193.39,13.6667381081,9.36870202296998,86.6542863648,
1093.363,,,,,,
1093.43,,,,,,
1093.47,48.835056,193.55,13.7574565821,8.67723486932096,86.5318164249,
1093.5,,,,,,
1093.564,,,,,,
1093.622,49.295304,193.95,13.6259147948,8.59588579242108,86.545424196,
1093.638,,,,,,
1093.705,,,,,,
1093.772,,,,,,
1093.775,49.149,193.0,13.5896274052,8.67723486932096,86.5499601197,16.0
1093.839,,,,,,
1093.906,,,,,,
1093.927,48.636936,193.0,13.3220079069,8.47386217707125,86.7404689151,
1093.976,,,,,,
1094.0,,,,,,
1094.08,48.908208,193.82,13.3220079069,8.79925848467079,86.7540766862,
1094.113,,,,,,
1094.18,,,,,,
1094.232,49.405032,193.45,13.3582952965,8.98907299743719,86.817579618,
1094.25,,,,,,
1094.384,49.05756,193.39,13.4989089312,9.15177115123695,86.8447951602,
1094.39,,,,,,
1094.461,,,,,,
1094.528,,,,,,
1094.537,49.002696,193.82,13.4671574653,8.96195663847056,86.8447951602,
1094.598,,,,,,
1094.665,,,,,,
1094.689,49.368456,193.36,13.5215885497,9.24667840762015,86.7450048388,
1094.735,,,,,,
1094.802,,,,,,
1094.842,49.487328,193.77,13.5442681682,8.46030399758794,86.7586126099,
1094.872,,,,,,
1094.939,,,,,,
1094.994,49.411128,193.0,13.2086098144,8.35183856172143,86.8810825498,14.08
1095.0,,,,,,
1095.006,,,,,,
1095.146,49.700688,193.77,13.1269631878,8.24337312585492,86.953657329,
1095.149,,,,,,
1095.217,,,,,,
1095.29,,,,,,
1095.299,50.569368,193.18,13.1587146537,8.71790940777091,87.0761272689,
1095.357,,,,,,
1095.43,,,,,,
1095.451,50.621184,193.0,13.2131457381,8.28404766430486,87.0988068874,
1095.5,,,,,,
1095.604,50.953416,193.38,13.1269631878,8.67723486932096,87.0489117267,
1095.646,,,,,,
1095.716,,,,,,
1095.756,51.794664,193.38,13.3174719832,8.94839845898724,86.9672651001,
1095.79,,,,,,
1095.86,,,,,,
1095.908,51.276504,193.73,13.0543884086,9.17888751020358,87.0171602608,
1095.927,,,,,,
1096.0,,,,,,
1096.061,50.828448,193.52,13.1859301959,9.01618935640381,87.0579835741,
1096.076,,,,,,
1096.213,50.989992,193.45,13.1677865011,8.48742035655457,87.0851991163,16.64
1096.219,,,,,,
1096.286,,,,,,
1096.356,,,,,,
1096.366,50.15484,193.45,13.1133554167,8.55521125397114,87.1441661244,
1096.427,,,,,,
1096.494,,,,,,
1096.518,49.566576,193.82,13.1587146537,8.40607127965468,87.1623098192,
1096.564,,,,,,
1096.634,,,,,,
1096.67,49.81956,193.27,13.0589243323,8.62300215138771,87.1169505822,
1096.701,,,,,,
1096.771,,,,,,
1096.823,49.66716,193.82,13.3265438306,8.86704938208736,87.0851991163,
1096.838,,,,,,
1096.908,,,,,,
1096.975,49.173384,193.43,13.3855108387,8.43318763862131,86.9173699394,
1097.0,,,,,,
1097.039,,,,,,
1097.106,,,,,,
1097.128,48.11268,193.78,13.5215885497,9.12465479227033,86.8584029313,
1097.176,,,,,,
1097.243,,,,,,
1097.28,48.639984,193.36,13.6485944133,9.36870202296998,86.6316067463,
1097.314,,,,,,
1097.378,,,,,,
1097.432,48.731424,193.57,13.5714837104,9.15177115123695,86.4955290353,
1097.445,,,,,,
1097.512,,,,,,
1097.579,,,,,,
1097.585,48.246792,193.45,13.7665284295,8.79925848467079,86.6089271278,
1097.643,,,,,,
1097.71,,,,,,
1097.737,48.152304,193.87,13.3582952965,8.66367668983765,86.7177892966,19.2
1097.78,,,,,,
1097.85,,,,,,
1097.89,48.655224,193.36,13.1133554167,8.77214212570416,86.999016566,
1097.92,,,,,,
1097.993,,,,,,
1097.999,,,,,,
1098.042,49.853088,194.0,12.8502718421,8.18914040792166,87.1985972088,
1098.063,,,,,,
1098.133,,,,,,
1098.194,49.679352,194.0,12.3876076247,8.65011851035434,87.5025040967,
1098.204,,,,,,
1098.274,,,,,,
1098.344,,,,,,
1098.347,50.548032,193.64,11.5575335876,8.88060756157067,88.2373237361,
1098.414,,,,,,
1098.499,51.499008,193.67,11.1447645309,8.8128166641541,88.9358559859,
1098.566,,,,,,
1098.636,,,,,,
1098.652,52.315872,193.67,11.6709316801,8.69079304880428,88.7634908853,
1098.71,,,,,,
1098.777,,,,,,
1098.804,51.962304,193.57,12.2243143715,8.5145367155212,88.1239256436,
1098.847,,,,,,
1098.917,,,,,,
1098.956,50.359056,193.0,12.8139844525,8.48742035655457,87.6204381129,20.48
1098.984,,,,,,
1098.999,,,,,,
1099.054,,,,,,
1099.109,49.502568,193.13,12.6960504363,8.62300215138771,87.4752885545,
1099.124,,,,,,
1099.191,,,,,,
1099.261,49.295304,193.64,12.9409903161,8.65011851035434,87.4253933938,
1099.328,,,,,,
1099.414,49.020984,193.59,12.8457359184,8.419629459138,87.361890462,
1099.462,,,,,,
1099.566,48.81372,193.7,12.9409903161,8.40607127965468,87.2757079117,
1099.667,,,,,,
1099.718,49.091088,193.68,12.8049126051,8.36539674120474,87.2439564458,
1099.734,,,,,,
1099.804,,,,,,
1099.871,49.36236,193.64,13.018101019,9.1924456896869,87.2348845984,17.92
1099.95,,,,,,
1099.999,,,,,,
1100.017,,,,,,
1100.023,49.46904,193.05,12.8865592317,8.62300215138771,87.2802438354,
1100.084,,,,,,
1100.151,,,,,,
1100.176,49.127664,193.35,12.7414096733,8.97551481795387,87.3664263857,
1100.221,,,,,,
1100.328,49.383696,193.05,12.8321281473,8.77214212570416,87.361890462,
1100.358,,,,,,
1100.432,,,,,,
1100.48,49.9872,193.64,12.8774873843,8.21625676688829,87.3664263857,
1100.499,,,,,,
1100.633,49.859184,193.59,12.9228466213,8.02644225412189,87.3301389961,
1100.639,,,,,,
1100.706,,,,,,
1100.773,,,,,,
1100.785,49.554384,193.5,12.8729514606,8.54165307448782,87.3437467672,17.92
1100.843,,,,,,
1100.913,,,,,,
1100.938,49.40808,193.55,12.8956310791,8.66367668983765,87.3573545383,
1100.98,,,,,,
1100.999,,,,,,
1101.047,,,,,,
1101.09,49.80432,193.18,12.9228466213,8.79925848467079,87.3891060042,
1101.12,,,,,,
1101.188,,,,,,
1101.242,49.755552,193.73,12.8094485288,8.62300215138771,87.407249699,
1101.255,,,,,,
1101.395,49.36236,193.39,12.5962601149,8.46030399758794,87.4707526308,
1101.462,,,,,,
1101.529,,,,,,
1101.547,49.456848,193.73,12.6053319623,9.07042207433707,87.5387914863,
1101.608,,,,,,
1101.669,,,,,,
1101.7,49.654968,193.45,12.7640892918,9.31446930503672,87.4798244782,19.84
1101.745,,,,,,
1101.812,,,,,,
1101.852,49.523904,193.64,12.5826523438,8.09423315153846,87.497968173,
1101.882,,,,,,
1101.95,,,,,,
1102.001,,,,,,
1102.004,49.322736,193.64,12.655227123,8.28404766430486,87.5523992574,
1102.02,,,,,,
1102.087,,,,,,
1102.157,49.715928,193.5,12.7278019022,8.27048948482154,87.5297196389,
1102.16,,,,,,
1102.227,,,,,,
1102.291,,,,,,
1102.309,49.603152,193.52,12.6053319623,8.17558222843835,87.4752885545,14.08
1102.364,,,,,,
1102.434,,,,,,
1102.462,48.960024,194.0,12.7958407577,8.20269858740497,87.4571448597,
1102.501,,,,,,
1102.568,,,,,,
1102.614,49.40808,193.64,12.791304834,8.27048948482154,87.4662167071,
1102.638,,,,,,
1102.705,,,,,,
1102.766,49.557432,193.18,12.6960504363,8.89416574105399,87.4299293175,
1102.776,,,,,,
1102.84,,,,,,
1102.91,,,,,,
1102.919,48.975264,193.65,12.655227123,8.60944397190439,87.5251837152,
1103.001,,,,,,
1103.047,,,,,,
1103.071,49.39284,193.0,12.7822329866,8.54165307448782,87.3936419279,
1103.117,,,,,,
1103.187,,,,,,
1103.224,49.990248,193.36,12.8139844525,8.419629459138,87.3664263857,17.92
1103.254,,,,,,
1103.324,,,,,,
1103.376,49.658016,194.0,12.8049126051,8.55521125397114,87.452608936,
1103.4,,,,,,
1103.47,,,,,,
1103.528,49.962816,194.0,12.7640892918,7.80951138238887,87.407249699,
1103.541,,,,,,
1103.611,,,,,,
1103.678,,,,,,
1103.681,50.014632,193.5,12.6688348941,8.86704938208736,87.4571448597,
1103.745,,,,,,
1103.815,,,,,,
1103.833,49.310544,193.59,13.0498524849,8.98907299743719,87.4662167071,
1103.885,,,,,,
1103.955,,,,,,
1103.986,49.914048,193.77,12.4873979461,9.1924456896869,87.4435370886,
1104.001,,,,,,
1104.028,,,,,,
1104.098,,,,,,
1104.138,51.581304,193.57,13.1360350352,9.13821297175364,87.3936419279,15.36
1104.172,,,,,,
1104.242,,,,,,
1104.29,51.456336,193.48,12.4692542513,9.30091112555341,87.4435370886,
1104.315,,,,,,
1104.385,,,,,,
1104.443,51.569112,193.52,12.519149412,9.04330571537044,87.5478633337,
1104.461,,,,,,
1104.531,,,,,,
1104.595,52.483512,194.0,12.927382545,8.9077239205373,87.5569351811,
1104.604,,,,,,
1104.674,,,,,,
1104.745,,,,,,
1104.748,51.578256,193.59,12.473790175,8.79925848467079,87.5070400204,
1104.815,,,,,,
1104.9,51.026568,193.38,13.0543884086,8.67723486932096,87.4798244782,
1104.958,,,,,,
1105.001,,,,,,
1105.031,,,,,,
1105.052,51.258216,193.0,12.3014250744,8.5145367155212,87.5161118678,
1105.104,,,,,,
1105.171,,,,,,
1105.205,51.623976,193.43,12.7051222837,8.70435122828759,87.5705429522,15.36
1105.251,,,,,,
1105.324,,,,,,
1105.357,51.2064,193.0,12.5599727253,9.0026311769205,87.5523992574,
1105.394,,,,,,
1105.464,,,,,,
1105.51,50.572416,193.38,12.70058636,9.31446930503672,87.5523992574,
1105.534,,,,,,
1105.601,,,,,,
1105.662,50.904648,193.05,12.7731611392,9.43649292038655,87.5161118678,
1105.674,,,,,,
1105.744,,,,,,
1105.814,50.996088,194.0,12.1925629056,9.20600386917021,87.6113662655,
1105.817,,,,,,
1105.885,,,,,,
1105.955,,,,,,
1105.967,50.316384,193.55,12.8003766814,8.86704938208736,87.5478633337,
1106.0,,,,,,
1106.025,,,,,,
1106.098,,,,,,
1106.119,50.33772,193.5,12.5509008779,8.8128166641541,87.5932225707,18.56
1106.168,,,,,,
1106.238,,,,,,
1106.272,51.361848,193.0,13.0453165612,8.86704938208736,87.5841507233,
1106.311,,,,,,
1106.381,,,,,,
1106.424,51.300888,193.36,12.9818136294,8.50097853603788,87.4299293175,
1106.451,,,,,,
1106.522,,,,,,
1106.576,50.660808,193.81,12.927382545,8.78570030518748,87.361890462,
1106.592,,,,,,
1106.665,,,,,,
1106.729,50.880264,193.0,13.0362447138,8.86704938208736,87.4117856227,
1106.735,,,,,,
1106.805,,,,,,
1106.875,,,,,,
1106.881,51.078384,193.52,12.5010057172,9.07042207433707,87.5251837152,
1106.948,,,,,,
1107.0,,,,,,
1107.028,,,,,,
1107.034,51.261264,193.45,12.7232659785,9.17888751020358,87.5569351811,16.0
1107.098,,,,,,
1107.168,,,,,,
1107.186,50.983896,193.52,12.4465746328,9.47716745883649,87.6113662655,
1107.238,,,,,,
1107.311,,,,,,
1107.338,51.032664,193.55,13.108819493,9.36870202296998,87.5932225707,
1107.378,,,,,,
1107.448,,,,,,
1107.491,50.554128,193.23,12.2152425241,9.05686389485376,87.8064109846,
1107.515,,,,,,
1107.585,,,,,,
1107.643,49.843944,193.59,12.4465746328,8.67723486932096,87.7882672898,
1107.655,,,,,,
1107.725,,,,,,
1107.793,,,,,,
1107.796,49.685448,193.59,12.4919338698,8.78570030518748,87.8109469083,
1107.86,,,,,,
1107.933,,,,,,
1107.948,49.383696,193.64,12.6325475045,8.63656033087102,87.7429080528,19.2
1108.0,,,,,,
1108.079,,,,,,
1108.1,51.611784,193.5,12.9636699346,8.94839845898724,87.5161118678,
1108.149,,,,,,
1108.219,,,,,,
1108.253,52.102512,193.23,12.6824426652,9.13821297175364,87.2802438354,
1108.289,,,,,,
1108.359,,,,,,
1108.405,50.087784,193.41,12.564508649,9.0026311769205,87.5161118678,
1108.427,,,,,,
1108.497,,,,,,
1108.558,50.462688,193.45,12.7187300548,9.0975384333037,87.588686647,
1108.57,,,,,,
1108.643,,,,,,
1108.71,50.865024,193.48,12.7504815207,8.94839845898724,87.5206477915,
1108.716,,,,,,
1108.786,,,,,,
1108.856,,,,,,
1108.862,50.243232,193.23,12.3603920825,8.52809489500451,87.6839410447,
1108.926,,,,,,
1109.0,,,,,,
1109.015,49.569624,193.13,12.5146134883,8.25693130533823,87.7293002817,17.28
1109.061,,,,,,
1109.131,,,,,,
1109.167,49.106328,193.27,12.3558561588,8.67723486932096,87.7429080528,
1109.201,,,,,,
1109.268,,,,,,
1109.32,49.34712,193.14,12.4420387091,8.75858394622085,87.770123595,
1109.338,,,,,,
1109.405,,,,,,
1109.472,50.090832,193.41,12.4238950143,8.62300215138771,87.8381624505,
1109.478,,,,,,
1109.545,,,,,,
1109.618,,,,,,
1109.624,50.377344,193.0,12.4012153958,9.1924456896869,87.7655876713,
1109.685,,,,,,
1109.777,51.559968,193.0,9.480080533,9.0975384333037,87.6703332736,
1109.832,,,,,,
1109.905,,,,,,
1109.929,51.70932,193.36,9.2623561954,9.12465479227033,87.54332741,16.64
1109.975,,,,,,
1109.999,,,,,,
1110.045,,,,,,
1110.082,51.435,193.33,10.2602594094,8.96195663847056,87.7383721291,
1110.197,,,,,,
1110.234,52.901088,193.95,10.2330438672,8.69079304880428,87.6612614262,
1110.271,,,,,,
1110.344,,,,,,
1110.386,52.60848,193.76,10.1060380036,8.36539674120474,87.8200187557,
1110.411,,,,,,
1110.487,,,,,,
1110.539,52.264056,193.48,10.024391377,8.66367668983765,87.8789857638,
1110.56,,,,,,
1110.633,,,,,,
1110.691,52.56276,193.19,10.1740768591,8.77214212570416,87.815482832,
1110.703,,,,,,
1110.783,,,,,,
1110.844,51.898296,193.29,9.7431641076,8.79925848467079,88.0014557037,20.48
1110.856,,,,,,
1110.926,,,,,,
1110.996,51.736752,193.0,9.9291369793,8.66367668983765,88.0014557037,
1110.999,,,,,,
1111.075,,,,,,
1111.148,52.53228,193.14,10.251187562,8.58232761293777,87.8517702216,
1111.222,,,,,,
1111.301,52.666392,193.52,10.1241816984,9.0026311769205,87.8200187557,
1111.365,,,,,,
1111.438,,,,,,
1111.453,52.117752,193.0,10.1241816984,9.11109661278701,87.8472342979,
1111.508,,,,,,
1111.581,,,,,,
1111.606,51.940968,193.62,10.1513972406,8.86704938208736,87.8653779927,
1111.648,,,,,,
1111.724,,,,,,
1111.758,51.453288,194.0,10.0924302325,8.62300215138771,87.8971294586,
1111.798,,,,,,
1111.868,,,,,,
1111.91,51.38928,193.64,10.0833583851,8.419629459138,87.8653779927,16.64
1111.935,,,,,,
1111.999,,,,,,
1112.008,,,,,,
1112.063,51.31308,193.48,9.8157388868,8.37895492068806,88.0286712459,
1112.081,,,,,,
1112.151,,,,,,
1112.215,51.2826,193.48,9.9881039874,8.59588579242108,88.0105275511,
1112.224,,,,,,
1112.301,,,,,,
1112.368,51.812952,193.41,9.8384185053,8.3247222027548,88.1103178725,
1112.374,,,,,,
1112.447,,,,,,
1112.52,51.916584,194.0,9.9654243689,8.78570030518748,87.9878479326,
1112.59,,,,,,
1112.66,,,,,,
1112.672,51.873912,194.0,10.0107836059,8.75858394622085,87.9742401615,
1112.733,,,,,,
1112.803,,,,,,
1112.825,51.063144,193.55,10.0516069192,8.83993302312073,87.9152731534,17.92
1112.874,,,,,,
1112.944,,,,,,
1112.977,50.45964,193.48,9.9155292082,8.55521125397114,87.9198090771,
1112.999,,,,,,
1113.014,,,,,,
1113.087,,,,,,
1113.13,50.834544,193.41,10.0561428429,9.24667840762015,87.906201306,
1113.157,,,,,,
1113.227,,,,,,
1113.282,51.422808,193.57,10.160469088,8.54165307448782,87.8064109846,
1113.3,,,,,,
1113.37,,,,,,
1113.434,51.093624,193.23,10.2693312568,8.66367668983765,87.8699139164,
1113.511,,,,,,
1113.584,,,,,,
1113.587,51.151536,193.86,10.0379991481,8.66367668983765,87.8744498401,
1113.654,,,,,,
1113.724,,,,,,
1113.739,51.310032,193.0,10.0334632244,8.50097853603788,87.860842069,
1113.797,,,,,,
1113.867,,,,,,
1113.892,51.386232,193.48,10.0561428429,8.39251310017137,87.8245546794,19.2
1113.946,,,,,,
1114.001,,,,,,
1114.02,,,,,,
1114.044,51.300888,193.48,9.7204844891,9.07042207433707,87.9787760852,
1114.09,,,,,,
1114.16,,,,,,
1114.196,51.249072,193.38,9.8837777423,9.0975384333037,87.9697042378,
1114.233,,,,,,
1114.303,,,,,,
1114.349,51.352704,193.82,9.7749155735,9.21956204865352,88.0921741777,
1114.373,,,,,,
1114.449,,,,,,
1114.501,52.160424,193.0,9.616158244,8.89416574105399,88.2101081939,
1114.526,,,,,,
1114.602,,,,,,
1114.654,53.879496,193.0,9.7839874209,8.79925848467079,88.1239256436,
1114.675,,,,,,
1114.745,,,,,,
1114.806,53.44668,193.57,9.7885233446,8.97551481795387,88.2055722702,
1114.821,,,,,,
1114.891,,,,,,
1114.958,52.053744,193.38,9.7340922602,8.93484027950393,88.178356728,21.12
1114.961,,,,,,
1115.001,,,,,,
1115.035,,,,,,
1115.108,,,,,,
1115.111,51.681888,193.33,9.7386281839,8.56876943345445,88.2736111257,
1115.178,,,,,,
1115.254,,,,,,
1115.263,52.218336,193.43,9.4528649908,9.04330571537044,88.3008266679,
1115.33,,,,,,
1115.413,,,,,,
1115.416,55.403496,193.37,9.4891523804,9.0975384333037,88.4232966078,
1115.504,,,,,,
1115.568,61.76772,193.5,9.0537037052,9.01618935640381,88.495871387,
1115.595,,,,,,
1115.687,,,,,,
1115.72,66.025776,193.12,8.1102315756,8.75858394622085,89.493774601,
1115.794,,,,,,
1115.873,67.723512,193.87,8.3098122184,8.77214212570416,89.8611844207,
1115.888,,,,,,
1115.983,,,,,,
1116.001,,,,,,
1116.025,68.470272,194.0,8.3143481421,8.77214212570416,89.6616037779,40.32
1116.08,,,,,,
