TIME,DEPT,DMEA,ROP,RPM,SWOB,TQA,HKLD,ECD_ARC_RT
2009-07-06T12:26:15.000Z,,,,,,,,
2009-07-06T12:26:20.000Z,,,,,,,,
2009-07-06T12:26:24.000Z,,,,,,,,
2009-07-06T12:26:29.000Z,,,,,,,,
2009-07-06T12:26:33.000Z,,,,,,,,
2009-07-06T12:26:38.000Z,,,,,,,,
2009-07-06T12:26:42.000Z,,,,,,,,
2009-07-06T12:26:47.000Z,,,,,,,,
2009-07-06T12:26:51.000Z,,,,,,,,
2009-07-06T12:26:56.000Z,,,,,,,,
2009-07-06T12:27:00.000Z,,,,,,,,
2009-07-06T12:27:05.000Z,,,,,,,,
2009-07-06T12:27:09.000Z,,,,,,,,
2009-07-06T12:27:14.000Z,,,,,,,,
2009-07-06T12:27:18.000Z,,,,,,,,
2009-07-06T12:27:23.000Z,,,,,,,,
2009-07-06T12:27:27.000Z,,,,,,,,
2009-07-06T12:27:32.000Z,,,,,,,,
2009-07-06T12:27:36.000Z,,,,,,,,
2009-07-06T12:27:41.000Z,,,,,,,,
2009-07-06T12:27:45.000Z,,,,,,,,
2009-07-06T12:27:50.000Z,,,,,,,,
2009-07-06T12:27:54.000Z,,,,,,,,
2009-07-06T12:27:59.000Z,,,,,,,,
2009-07-06T12:28:03.000Z,,,,,,,,
2009-07-06T12:28:08.000Z,,,,,,,,
2009-07-06T12:28:16.000Z,,,,,,,,
2009-07-06T12:28:21.000Z,,,,,,,,
2009-07-06T12:28:26.000Z,,,,,,,,
2009-07-06T12:28:30.000Z,,,,,,,,
2009-07-06T12:28:34.000Z,,,,,,,,
2009-07-06T12:28:39.000Z,,,,,,,,
2009-07-06T12:28:44.000Z,,,,,,,,
2009-07-06T12:28:48.000Z,,,,,,,,
2009-07-06T12:28:52.000Z,,,,,,,,
2009-07-06T12:28:56.000Z,,,,,,,,
2009-07-06T12:29:02.000Z,,,,,,,,
2009-07-06T12:29:11.000Z,,,,,,,,
2009-07-06T12:29:15.000Z,,,,,,,,
2009-07-06T12:29:20.000Z,,,,,,,,
2009-07-06T12:29:24.000Z,,,,,,,,
2009-07-06T12:29:29.000Z,,,,,,,,
2009-07-06T12:29:33.000Z,,,,,,,,
2009-07-06T12:29:38.000Z,,,,,,,,
2009-07-06T12:29:42.000Z,,,,,,,,
2009-07-06T12:29:47.000Z,,,,,,,,
2009-07-06T12:29:51.000Z,,,,,,,,
2009-07-06T12:29:56.000Z,,,,,,,,
2009-07-06T12:30:00.000Z,,,,,,,,
2009-07-06T12:30:05.000Z,,,,,,,,
2009-07-06T12:30:09.000Z,,,,,,,,
2009-07-06T12:30:14.000Z,,,,,,,,
2009-07-06T12:30:18.000Z,,,,,,,,
2009-07-06T12:30:23.000Z,,,,,,,,
2009-07-06T12:30:27.000Z,,,,,,,,
2009-07-06T12:30:32.000Z,,,,,,,,
2009-07-06T12:30:36.000Z,,,,,,,,
2009-07-06T12:30:41.000Z,,,,,,,,
2009-07-06T12:30:45.000Z,,,,,,,,
2009-07-06T12:30:50.000Z,,,,,,,,
2009-07-06T12:30:54.000Z,,,,,,,,
2009-07-06T12:30:59.000Z,,,,,,,,
2009-07-06T12:31:03.000Z,,,,,,,,
2009-07-06T12:31:08.000Z,,,,,,,,
2009-07-06T12:31:12.000Z,,,,,,,,
2009-07-06T12:31:17.000Z,,,,,,,,
2009-07-06T12:31:21.000Z,,,,,,,,
2009-07-06T12:31:26.000Z,,,,,,,,
2009-07-06T12:31:30.000Z,,,,,,,,
2009-07-06T12:31:35.000Z,,,,,,,,
2009-07-06T12:31:39.000Z,,,,,,,,
2009-07-06T12:31:44.000Z,,,,,,,,
2009-07-06T12:31:48.000Z,,,,,,,,
2009-07-06T12:31:53.000Z,,,,,,,,
2009-07-06T12:31:57.000Z,,,,,,,,
2009-07-06T12:32:02.000Z,,,,,,,,
2009-07-06T12:32:11.000Z,,,,,,,,
2009-07-06T12:32:15.000Z,,,,,,,,
2009-07-06T12:32:20.000Z,,,,,,,,
2009-07-06T12:32:24.000Z,,,,,,,,
2009-07-06T12:32:29.000Z,,,,,,,,
2009-07-06T12:32:38.000Z,,,,,,,,
2009-07-06T12:32:42.000Z,,,,,,,,
2009-07-06T12:32:47.000Z,,,,,,,,
2009-07-06T12:32:51.000Z,,,,,,,,
2009-07-06T12:32:56.000Z,,,,,,,,
2009-07-06T12:33:05.000Z,,,,,,,,
2009-07-06T12:33:09.000Z,,,,,,,,
2009-07-06T12:33:14.000Z,,,,,,,,
2009-07-06T12:33:18.000Z,,,,,,,,
2009-07-06T12:33:23.000Z,,,,,,,,
2009-07-06T12:33:27.000Z,,,,,,,,
2009-07-06T12:33:32.000Z,,,,,,,,
2009-07-06T12:33:36.000Z,,,,,,,,
2009-07-06T12:33:41.000Z,,,,,,,,
2009-07-06T12:33:45.000Z,,,,,,,,
2009-07-06T12:33:50.000Z,,,,,,,,
2009-07-06T12:33:54.000Z,,,,,,,,
2009-07-06T12:33:59.000Z,,,,,,,,
2009-07-06T12:34:03.000Z,,,,,,,,
2009-07-06T12:34:08.000Z,,,,,,,,
2009-07-06T12:34:12.000Z,,,,,,,,
2009-07-06T12:34:17.000Z,,,,,,,,
2009-07-06T12:34:21.000Z,,,,,,,,
2009-07-06T12:34:26.000Z,,,,,,,,
2009-07-06T12:34:30.000Z,,,,,,,,
2009-07-06T12:34:35.000Z,,,,,,,,
2009-07-06T12:34:39.000Z,,,,,,,,
2009-07-06T12:34:44.000Z,,,,,,,,
2009-07-06T12:34:48.000Z,,,,,,,,
2009-07-06T12:34:53.000Z,,,,,,,,
2009-07-06T12:34:57.000Z,,,,,,,,
2009-07-06T12:35:02.000Z,,,,,,,,
2009-07-06T12:35:06.000Z,,,,,,,,
2009-07-06T12:35:11.000Z,,,,,,,,
2009-07-06T12:35:15.000Z,,,,,,,,
2009-07-06T12:35:20.000Z,,,,,,,,
2009-07-06T12:35:24.000Z,,,,,,,,
2009-07-06T12:35:29.000Z,,,,,,,,
2009-07-06T12:35:33.000Z,,,,,,,,
2009-07-06T12:35:38.000Z,,,,,,,,
2009-07-06T12:35:42.000Z,,,,,,,,
2009-07-06T12:35:47.000Z,,,,,,,,
2009-07-06T12:35:51.000Z,,,,,,,,
2009-07-06T12:35:56.000Z,,,,,,,,
2009-07-06T12:36:05.000Z,,,,,,,,
2009-07-06T12:36:09.000Z,,,,,,,,
2009-07-06T12:36:14.000Z,,,,,,,,
2009-07-06T12:36:18.000Z,,,,,,,,
2009-07-06T12:36:23.000Z,,,,,,,,
2009-07-06T12:36:32.000Z,,,,,,,,
2009-07-06T12:36:36.000Z,,,,,,,,
2009-07-06T12:36:41.000Z,,,,,,,,
2009-07-06T12:36:45.000Z,,,,,,,,
2009-07-06T12:36:50.000Z,,,,,,,,
2009-07-06T12:36:54.000Z,,,,,,,,
2009-07-06T12:36:59.000Z,,,,,,,,
2009-07-06T12:37:03.000Z,,,,,,,,
2009-07-06T12:37:08.000Z,,,,,,,,
2009-07-06T12:37:12.000Z,,,,,,,,
2009-07-06T12:37:17.000Z,,,,,,,,
2009-07-06T12:37:21.000Z,,,,,,,,
2009-07-06T12:37:26.000Z,,,,,,,,
2009-07-06T12:37:30.000Z,,,,,,,,
2009-07-06T12:37:35.000Z,,,,,,,,
2009-07-06T12:37:39.000Z,,,,,,,,
2009-07-06T12:37:44.000Z,,,,,,,,
2009-07-06T12:37:48.000Z,,,,,,,,
2009-07-06T12:37:53.000Z,,,,,,,,
2009-07-06T12:37:57.000Z,,,,,,,,
2009-07-06T12:38:02.000Z,,,,,,,,
2009-07-06T12:38:06.000Z,,,,,,,,
2009-07-06T12:38:11.000Z,,,,,,,,
2009-07-06T12:38:15.000Z,,,,,,,,
2009-07-06T12:38:20.000Z,,,,,,,,
2009-07-06T12:38:24.000Z,,,,,,,,
2009-07-06T12:38:29.000Z,,,,,,,,
2009-07-06T12:38:33.000Z,,,,,,,,
2009-07-06T12:38:38.000Z,,,,,,,,
2009-07-06T12:38:42.000Z,,,,,,,,
2009-07-06T12:38:47.000Z,,,,,,,,
2009-07-06T12:38:51.000Z,,,,,,,,
2009-07-06T12:38:56.000Z,,,,,,,,
2009-07-06T12:39:00.000Z,,,,,,,,
2009-07-06T12:39:05.000Z,,,,,,,,
2009-07-06T12:39:09.000Z,,,,,,,,
2009-07-06T12:39:14.000Z,,,,,,,,
2009-07-06T12:39:18.000Z,,,,,,,,
2009-07-06T12:39:23.000Z,,,,,,,,
2009-07-06T12:39:32.000Z,,,,,,,,
2009-07-06T12:39:36.000Z,,,,,,,,
2009-07-06T12:39:41.000Z,,,,,,,,
2009-07-06T12:39:45.000Z,,,,,,,,
2009-07-06T12:39:50.000Z,,,,,,,,
2009-07-06T12:39:59.000Z,,,,,,,,
2009-07-06T12:40:03.000Z,,,,,,,,
2009-07-06T12:40:08.000Z,,,,,,,,
2009-07-06T12:40:12.000Z,,,,,,,,
2009-07-06T12:40:17.000Z,,,,,,,,
2009-07-06T12:40:26.000Z,,,,,,,,
2009-07-06T12:40:30.000Z,,,,,,,,
2009-07-06T12:40:35.000Z,,,,,,,,
2009-07-06T12:40:39.000Z,,,,,,,,
2009-07-06T12:40:44.000Z,,,,,,,,
2009-07-06T12:40:48.000Z,,,,,,,,
2009-07-06T12:40:53.000Z,,,,,,,,
2009-07-06T12:40:57.000Z,,,,,,,,
2009-07-06T12:41:02.000Z,,,,,,,,
2009-07-06T12:41:06.000Z,,,,,,,,
2009-07-06T12:41:11.000Z,,,,,,,,
2009-07-06T12:41:15.000Z,,,,,,,,
2009-07-06T12:41:20.000Z,,,,,,,,
2009-07-06T12:41:24.000Z,,,,,,,,
2009-07-06T12:41:29.000Z,,,,,,,,
2009-07-06T12:41:33.000Z,,,,,,,,
2009-07-06T12:41:38.000Z,,,,,,,,
2009-07-06T12:41:42.000Z,,,,,,,,
2009-07-06T12:41:47.000Z,,,,,,,,
2009-07-06T12:41:51.000Z,,,,,,,,
2009-07-06T12:41:56.000Z,,,,,,,,
2009-07-06T12:42:00.000Z,,,,,,,,
2009-07-06T12:42:05.000Z,,,,,,,,
2009-07-06T12:42:09.000Z,,,,,,,,
2009-07-06T12:42:14.000Z,,,,,,,,
2009-07-06T12:42:18.000Z,,,,,,,,
2009-07-06T12:42:23.000Z,,,,,,,,
2009-07-06T12:42:27.000Z,,,,,,,,
2009-07-06T12:42:32.000Z,,,,,,,,
2009-07-06T12:42:36.000Z,,,,,,,,
2009-07-06T12:42:41.000Z,,,,,,,,
2009-07-06T12:42:45.000Z,,,,,,,,
2009-07-06T12:42:50.000Z,,,,,,,,
2009-07-06T12:42:54.000Z,,,,,,,,
2009-07-06T12:42:59.000Z,,,,,,,,
2009-07-06T12:43:03.000Z,,,,,,,,
2009-07-06T12:43:08.000Z,,,,,,,,
2009-07-06T12:43:12.000Z,,,,,,,,
2009-07-06T12:43:17.000Z,,,,,,,,
2009-07-06T12:43:26.000Z,,,,,,,,
2009-07-06T12:43:30.000Z,,,,,,,,
2009-07-06T12:43:35.000Z,,,,,,,,
2009-07-06T12:43:39.000Z,,,,,,,,
2009-07-06T12:43:44.000Z,,,,,,,,
2009-07-06T12:43:53.000Z,,,,,,,,
2009-07-06T12:43:57.000Z,,,,,,,,
2009-07-06T12:44:02.000Z,,,,,,,,
2009-07-06T12:44:06.000Z,,,,,,,,
2009-07-06T12:44:11.000Z,,,,,,,,
2009-07-06T12:44:20.000Z,,,,,,,,
2009-07-06T12:44:24.000Z,,,,,,,,
2009-07-06T12:44:29.000Z,,,,,,,,
2009-07-06T12:44:33.000Z,,,,,,,,
2009-07-06T12:44:38.000Z,,,,,,,,
2009-07-06T12:44:42.000Z,,,,,,,,
2009-07-06T12:44:47.000Z,,,,,,,,
2009-07-06T12:44:51.000Z,,,,,,,,
2009-07-06T12:44:56.000Z,,,,,,,,
2009-07-06T12:45:00.000Z,,,,,,,,
2009-07-06T12:45:05.000Z,,,,,,,,
2009-07-06T12:45:09.000Z,,,,,,,,
2009-07-06T12:45:14.000Z,,,,,,,,
2009-07-06T12:45:18.000Z,,,,,,,,
2009-07-06T12:45:23.000Z,,,,,,,,
2009-07-06T12:45:27.000Z,,,,,,,,
2009-07-06T12:45:32.000Z,,,,,,,,
2009-07-06T12:45:36.000Z,,,,,,,,
2009-07-06T12:45:41.000Z,,,,,,,,
2009-07-06T12:45:45.000Z,,,,,,,,
2009-07-06T12:45:50.000Z,,,,,,,,
2009-07-06T12:45:54.000Z,,,,,,,,
2009-07-06T12:45:59.000Z,,,,,,,,
2009-07-06T12:46:03.000Z,,,,,,,,
2009-07-06T12:46:08.000Z,,,,,,,,
2009-07-06T12:46:12.000Z,,,,,,,,
2009-07-06T12:46:17.000Z,,,,,,,,
2009-07-06T12:46:21.000Z,,,,,,,,
2009-07-06T12:46:26.000Z,,,,,,,,
2009-07-06T12:46:30.000Z,,,,,,,,
2009-07-06T12:46:35.000Z,,,,,,,,
2009-07-06T12:46:39.000Z,,,,,,,,
2009-07-06T12:46:44.000Z,,,,,,,,
2009-07-06T12:46:48.000Z,,,,,,,,
2009-07-06T12:46:53.000Z,,,,,,,,
2009-07-06T12:46:57.000Z,,,,,,,,
2009-07-06T12:47:02.000Z,,,,,,,,
2009-07-06T12:47:06.000Z,,,,,,,,
2009-07-06T12:47:11.000Z,,,,,,,,
2009-07-06T12:47:20.000Z,,,,,,,,
2009-07-06T12:47:24.000Z,,,,,,,,
2009-07-06T12:47:29.000Z,,,,,,,,
2009-07-06T12:47:33.000Z,,,,,,,,
2009-07-06T12:47:38.000Z,,,,,,,,
2009-07-06T12:47:47.000Z,,,,,,,,
2009-07-06T12:47:51.000Z,,,,,,,,
2009-07-06T12:47:56.000Z,,,,,,,,
2009-07-06T12:48:00.000Z,,,,,,,,
2009-07-06T12:48:05.000Z,,,,,,,,
2009-07-06T12:48:09.000Z,,,,,,,,
2009-07-06T12:48:13.000Z,,,,,,,,
2009-07-06T12:48:18.000Z,,,,,,,,
2009-07-06T12:48:23.000Z,,,,,,,,
2009-07-06T12:48:27.000Z,,,,,,,,
2009-07-06T12:48:32.000Z,,,,,,,,
2009-07-06T12:48:36.000Z,,,,,,,,
2009-07-06T12:48:41.000Z,,,,,,,,
2009-07-06T12:48:45.000Z,,,,,,,,
2009-07-06T12:48:50.000Z,,,,,,,,
2009-07-06T12:48:54.000Z,,,,,,,,
2009-07-06T12:48:59.000Z,,,,,,,,
2009-07-06T12:49:03.000Z,,,,,,,,
2009-07-06T12:49:08.000Z,,,,,,,,
2009-07-06T12:49:12.000Z,,,,,,,,
2009-07-06T12:49:17.000Z,,,,,,,,
2009-07-06T12:49:21.000Z,,,,,,,,
2009-07-06T12:49:26.000Z,,,,,,,,
2009-07-06T12:49:30.000Z,,,,,,,,
2009-07-06T12:49:35.000Z,,,,,,,,
2009-07-06T12:49:39.000Z,,,,,,,,
2009-07-06T12:49:44.000Z,,,,,,,,
2009-07-06T12:49:48.000Z,,,,,,,,
2009-07-06T12:49:53.000Z,,,,,,,,
2009-07-06T12:49:57.000Z,,,,,,,,
2009-07-06T12:50:02.000Z,,,,,,,,
2009-07-06T12:50:06.000Z,,,,,,,,
2009-07-06T12:50:11.000Z,,,,,,,,
2009-07-06T12:50:15.000Z,,,,,,,,
2009-07-06T12:50:20.000Z,,,,,,,,
2009-07-06T12:50:24.000Z,,,,,,,,
2009-07-06T12:50:28.000Z,,,,,,,,
2009-07-06T12:50:33.000Z,,,,,,,,
2009-07-06T12:50:38.000Z,,,,,,,,
2009-07-06T12:50:47.000Z,,,,,,,,
2009-07-06T12:50:51.000Z,,,,,,,,
2009-07-06T12:50:56.000Z,,,,,,,,
2009-07-06T12:51:00.000Z,,,,,,,,
2009-07-06T12:51:05.000Z,,,,,,,,
2009-07-06T12:51:14.000Z,,,,,,,,
2009-07-06T12:51:18.000Z,,,,,,,,
2009-07-06T12:51:23.000Z,,,,,,,,
2009-07-06T12:51:27.000Z,,,,,,,,
2009-07-06T12:51:32.000Z,,,,,,,,
2009-07-06T12:51:41.000Z,,,,,,,,
2009-07-06T12:51:45.000Z,,,,,,,,
2009-07-06T12:51:50.000Z,,,,,,,,
2009-07-06T12:51:54.000Z,,,,,,,,
2009-07-06T12:51:59.000Z,,,,,,,,
2009-07-06T12:52:03.000Z,,,,,,,,
2009-07-06T12:52:08.000Z,,,,,,,,
2009-07-06T12:52:12.000Z,,,,,,,,
2009-07-06T12:52:17.000Z,,,,,,,,
2009-07-06T12:52:21.000Z,,,,,,,,
2009-07-06T12:52:26.000Z,,,,,,,,
2009-07-06T12:52:30.000Z,,,,,,,,
2009-07-06T12:52:35.000Z,,,,,,,,
2009-07-06T12:52:39.000Z,,,,,,,,
2009-07-06T12:52:44.000Z,,,,,,,,
2009-07-06T12:52:48.000Z,,,,,,,,
2009-07-06T12:52:53.000Z,,,,,,,,
2009-07-06T12:52:57.000Z,,,,,,,,
2009-07-06T12:53:02.000Z,,,,,,,,
2009-07-06T12:53:06.000Z,,,,,,,,
2009-07-06T12:53:11.000Z,,,,,,,,
2009-07-06T12:53:15.000Z,,,,,,,,
2009-07-06T12:53:20.000Z,,,,,,,,
2009-07-06T12:53:24.000Z,,,,,,,,
2009-07-06T12:53:29.000Z,,,,,,,,
2009-07-06T12:53:33.000Z,,,,,,,,
2009-07-06T12:53:38.000Z,,,,,,,,
2009-07-06T12:53:42.000Z,,,,,,,,
2009-07-06T12:53:47.000Z,,,,,,,,
2009-07-06T12:53:51.000Z,,,,,,,,
2009-07-06T12:53:56.000Z,,,,,,,,
2009-07-06T12:54:00.000Z,,,,,,,,
2009-07-06T12:54:05.000Z,,,,,,,,
2009-07-06T12:54:09.000Z,,,,,,,,
2009-07-06T12:54:14.000Z,,,,,,,,
2009-07-06T12:54:18.000Z,,,,,,,,
2009-07-06T12:54:23.000Z,,,,,,,,
2009-07-06T12:54:27.000Z,,,,,,,,
2009-07-06T12:54:32.000Z,,,,,,,,
2009-07-06T12:54:41.000Z,,,,,,,,
2009-07-06T12:54:45.000Z,,,,,,,,
2009-07-06T12:54:50.000Z,,,,,,,,
2009-07-06T12:54:54.000Z,,,,,,,,
2009-07-06T12:54:59.000Z,,,,,,,,
2009-07-06T12:55:08.000Z,,,,,,,,
2009-07-06T12:55:12.000Z,,,,,,,,
2009-07-06T12:55:17.000Z,,,,,,,,
2009-07-06T12:55:21.000Z,,,,,,,,
2009-07-06T12:55:26.000Z,,,,,,,,
2009-07-06T12:55:35.000Z,,,,,,,,
2009-07-06T12:55:39.000Z,,,,,,,,
2009-07-06T12:55:44.000Z,,,,,,,,
2009-07-06T12:55:48.000Z,,,,,,,,
2009-07-06T12:55:53.000Z,,,,,,,,
2009-07-06T12:55:57.000Z,,,,,,,,
2009-07-06T12:56:02.000Z,,,,,,,,
2009-07-06T12:56:06.000Z,,,,,,,,
2009-07-06T12:56:11.000Z,,,,,,,,
2009-07-06T12:56:15.000Z,,,,,,,,
2009-07-06T12:56:20.000Z,,,,,,,,
2009-07-06T12:56:24.000Z,,,,,,,,
2009-07-06T12:56:29.000Z,,,,,,,,
2009-07-06T12:56:33.000Z,,,,,,,,
2009-07-06T12:56:38.000Z,,,,,,,,
2009-07-06T12:56:42.000Z,,,,,,,,
2009-07-06T12:56:47.000Z,,,,,,,,
2009-07-06T12:56:51.000Z,,,,,,,,
2009-07-06T12:56:56.000Z,,,,,,,,
2009-07-06T12:57:00.000Z,,,,,,,,
2009-07-06T12:57:05.000Z,,,,,,,,
2009-07-06T12:57:09.000Z,,,,,,,,
2009-07-06T12:57:14.000Z,,,,,,,,
2009-07-06T12:57:18.000Z,,,,,,,,
2009-07-06T12:57:23.000Z,,,,,,,,
2009-07-06T12:57:27.000Z,,,,,,,,
2009-07-06T12:57:32.000Z,,,,,,,,
2009-07-06T12:57:36.000Z,,,,,,,,
2009-07-06T12:57:41.000Z,,,,,,,,
2009-07-06T12:57:45.000Z,,,,,,,,
2009-07-06T12:57:50.000Z,,,,,,,,
2009-07-06T12:57:54.000Z,,,,,,,,
2009-07-06T12:57:59.000Z,,,,,,,,
2009-07-06T12:58:03.000Z,,,,,,,,
2009-07-06T12:58:08.000Z,,,,,,,,
2009-07-06T12:58:12.000Z,,,,,,,,
2009-07-06T12:58:17.000Z,,,,,,,,
2009-07-06T12:58:21.000Z,,,,,,,,
2009-07-06T12:58:26.000Z,,,,,,,,
2009-07-06T12:58:35.000Z,,,,,,,,
2009-07-06T12:58:39.000Z,,,,,,,,
2009-07-06T12:58:44.000Z,,,,,,,,
2009-07-06T12:58:48.000Z,,,,,,,,
2009-07-06T12:58:53.000Z,,,,,,,,
2009-07-06T12:59:02.000Z,,,,,,,,
2009-07-06T12:59:06.000Z,,,,,,,,
2009-07-06T12:59:11.000Z,,,,,,,,
2009-07-06T12:59:15.000Z,,,,,,,,
2009-07-06T12:59:20.000Z,,,,,,,,
2009-07-06T12:59:24.000Z,,,,,,,,
2009-07-06T12:59:29.000Z,,,,,,,,
2009-07-06T12:59:33.000Z,,,,,,,,
2009-07-06T12:59:38.000Z,,,,,,,,
2009-07-06T12:59:42.000Z,,,,,,,,
2009-07-06T12:59:47.000Z,,,,,,,,
2009-07-06T12:59:51.000Z,,,,,,,,
2009-07-06T12:59:56.000Z,,,,,,,,
2009-07-06T13:00:00.000Z,,,,,,,,
2009-07-06T13:00:05.000Z,,,,,,,,
2009-07-06T13:00:09.000Z,,,,,,,,
2009-07-06T13:00:14.000Z,,,,,,,,
2009-07-06T13:00:18.000Z,,,,,,,,
2009-07-06T13:00:23.000Z,,,,,,,,
2009-07-06T13:00:27.000Z,,,,,,,,
2009-07-06T13:00:32.000Z,,,,,,,,
2009-07-06T13:00:36.000Z,,,,,,,,
2009-07-06T13:00:41.000Z,,,,,,,,
2009-07-06T13:00:45.000Z,,,,,,,,
2009-07-06T13:00:50.000Z,,,,,,,,
2009-07-06T13:00:54.000Z,,,,,,,,
2009-07-06T13:00:59.000Z,,,,,,,,
2009-07-06T13:01:03.000Z,,,,,,,,
2009-07-06T13:01:08.000Z,,,,,,,,
2009-07-06T13:01:12.000Z,,,,,,,,
2009-07-06T13:01:17.000Z,,,,,,,,
2009-07-06T13:01:21.000Z,,,,,,,,
2009-07-06T13:01:26.000Z,,,,,,,,
2009-07-06T13:01:30.000Z,,,,,,,,
2009-07-06T13:01:35.000Z,,,,,,,,
2009-07-06T13:01:39.000Z,,,,,,,,
2009-07-06T13:01:44.000Z,,,,,,,,
2009-07-06T13:01:48.000Z,,,,,,,,
2009-07-06T13:01:53.000Z,,,,,,,,
2009-07-06T13:02:02.000Z,,,,,,,,
2009-07-06T13:02:06.000Z,,,,,,,,
2009-07-06T13:02:11.000Z,,,,,,,,
2009-07-06T13:02:15.000Z,,,,,,,,
2009-07-06T13:02:20.000Z,,,,,,,,
2009-07-06T13:02:29.000Z,,,,,,,,
2009-07-06T13:02:33.000Z,,,,,,,,
2009-07-06T13:02:38.000Z,,,,,,,,
2009-07-06T13:02:42.000Z,,,,,,,,
2009-07-06T13:02:47.000Z,,,,,,,,
2009-07-06T13:02:56.000Z,,,,,,,,
2009-07-06T13:03:00.000Z,,,,,,,,
2009-07-06T13:03:05.000Z,,,,,,,,
2009-07-06T13:03:09.000Z,,,,,,,,
2009-07-06T13:03:14.000Z,,,,,,,,
2009-07-06T13:03:18.000Z,,,,,,,,
2009-07-06T13:03:23.000Z,,,,,,,,
2009-07-06T13:03:27.000Z,,,,,,,,
2009-07-06T13:03:32.000Z,,,,,,,,
2009-07-06T13:03:36.000Z,,,,,,,,
2009-07-06T13:03:41.000Z,,,,,,,,
2009-07-06T13:03:45.000Z,,,,,,,,
2009-07-06T13:03:50.000Z,,,,,,,,
2009-07-06T13:03:54.000Z,,,,,,,,
2009-07-06T13:03:59.000Z,,,,,,,,
2009-07-06T13:04:03.000Z,,,,,,,,
2009-07-06T13:04:08.000Z,,,,,,,,
2009-07-06T13:04:12.000Z,,,,,,,,
2009-07-06T13:04:17.000Z,,,,,,,,
2009-07-06T13:04:21.000Z,,,,,,,,
2009-07-06T13:04:26.000Z,,,,,,,,
2009-07-06T13:04:30.000Z,,,,,,,,
2009-07-06T13:04:35.000Z,,,,,,,,
2009-07-06T13:04:39.000Z,,,,,,,,
2009-07-06T13:04:44.000Z,,,,,,,,
2009-07-06T13:04:48.000Z,,,,,,,,
2009-07-06T13:04:53.000Z,,,,,,,,
2009-07-06T13:04:57.000Z,,,,,,,,
2009-07-06T13:05:02.000Z,,,,,,,,
2009-07-06T13:05:06.000Z,,,,,,,,
2009-07-06T13:05:11.000Z,,,,,,,,
2009-07-06T13:05:15.000Z,,,,,,,,
2009-07-06T13:05:20.000Z,,,,,,,,
2009-07-06T13:05:24.000Z,,,,,,,,
2009-07-06T13:05:29.000Z,,,,,,,,
2009-07-06T13:05:33.000Z,,,,,,,,
2009-07-06T13:05:38.000Z,,,,,,,,
2009-07-06T13:05:42.000Z,,,,,,,,
2009-07-06T13:05:47.000Z,,,,,,,,
2009-07-06T13:05:56.000Z,,,,,,,,
2009-07-06T13:06:00.000Z,,,,,,,,
2009-07-06T13:06:05.000Z,,,,,,,,
2009-07-06T13:06:09.000Z,,,,,,,,
2009-07-06T13:06:14.000Z,,,,,,,,
2009-07-06T13:06:23.000Z,,,,,,,,
2009-07-06T13:06:27.000Z,,,,,,,,
2009-07-06T13:06:32.000Z,,,,,,,,
2009-07-06T13:06:36.000Z,,,,,,,,
2009-07-06T13:06:41.000Z,,,,,,,,
2009-07-06T13:06:50.000Z,,,,,,,,
2009-07-06T13:06:54.000Z,,,,,,,,
2009-07-06T13:06:59.000Z,,,,,,,,
2009-07-06T13:07:03.000Z,,,,,,,,
2009-07-06T13:07:08.000Z,,,,,,,,
2009-07-06T13:07:12.000Z,,,,,,,,
2009-07-06T13:07:17.000Z,,,,,,,,
2009-07-06T13:07:21.000Z,,,,,,,,
2009-07-06T13:07:26.000Z,,,,,,,,
2009-07-06T13:07:30.000Z,,,,,,,,
2009-07-06T13:07:35.000Z,,,,,,,,
2009-07-06T13:07:39.000Z,,,,,,,,
2009-07-06T13:07:44.000Z,,,,,,,,
2009-07-06T13:07:48.000Z,,,,,,,,
2009-07-06T13:07:53.000Z,,,,,,,,
2009-07-06T13:07:57.000Z,,,,,,,,
2009-07-06T13:08:02.000Z,,,,,,,,
2009-07-06T13:08:06.000Z,,,,,,,,
2009-07-06T13:08:11.000Z,,,,,,,,
2009-07-06T13:08:15.000Z,,,,,,,,
2009-07-06T13:08:20.000Z,,,,,,,,
2009-07-06T13:08:24.000Z,,,,,,,,
2009-07-06T13:08:29.000Z,,,,,,,,
2009-07-06T13:08:33.000Z,,,,,,,,
2009-07-06T13:08:38.000Z,,,,,,,,
2009-07-06T13:08:42.000Z,,,,,,,,
2009-07-06T13:08:47.000Z,,,,,,,,
2009-07-06T13:08:51.000Z,,,,,,,,
2009-07-06T13:08:56.000Z,,,,,,,,
2009-07-06T13:09:00.000Z,,,,,,,,
2009-07-06T13:09:05.000Z,,,,,,,,
2009-07-06T13:09:09.000Z,,,,,,,,
2009-07-06T13:09:14.000Z,,,,,,,,
2009-07-06T13:09:18.000Z,,,,,,,,
2009-07-06T13:09:23.000Z,,,,,,,,
2009-07-06T13:09:27.000Z,,,,,,,,
2009-07-06T13:09:32.000Z,,,,,,,,
2009-07-06T13:09:36.000Z,,,,,,,,
2009-07-06T13:09:41.000Z,,,,,,,,
2009-07-06T13:09:50.000Z,,,,,,,,
2009-07-06T13:09:54.000Z,,,,,,,,
2009-07-06T13:09:59.000Z,,,,,,,,
2009-07-06T13:10:03.000Z,,,,,,,,
2009-07-06T13:10:08.000Z,,,,,,,,
2009-07-06T13:10:17.000Z,,,,,,,,
2009-07-06T13:10:21.000Z,,,,,,,,
