DEPTH,PHIF,SW,VSH,KLOGH
4036.1616,,,0.311615,
4036.314,,,0.251579,
4036.4664,,,0.262766,
4036.6188,,,0.308221,
4036.7712,,,0.247592,
4036.9236,,,0.239328,
4037.076,,,0.252771,
4037.2284,,,0.229777,
4037.3808,,,0.207524,
4037.5332,,,0.152508,
4037.6856,,,0.096556,
4037.838,,,0.131952,
4037.9904,,,0.086608,
4038.1428,,,0.099942,
4038.2952,,,0.268443,
4038.4476,,,0.273817,
4038.6,,,0.286954,
4038.7524,,,0.28972,
4038.9048,,,0.304915,
4039.0572,,,0.358972,
4039.2096,,,0.331822,
4039.362,,,0.348467,
4039.5144,,,0.22376,
4039.6668,,,0.123105,
4039.8192,,,0.132101,
4039.9716,,,0.105808,
4040.124,,,0.107133,
4040.2764,,,0.087212,
4040.4288,,,0.153371,
4040.5812,,,0.232644,
4040.7336,,,0.242962,
4040.886,,,0.365802,
4041.0384,,,0.388135,
4041.1908,,,0.397691,
4041.3432,,,0.359634,
4041.4956,,,0.332016,
4041.648,,,0.312188,
4041.8004,,,0.262404,
4041.9528,,,0.106002,
4042.1052,,,0.095232,
4042.2576,,,0.114121,
4042.41,,,0.102474,
4042.5624,,,0.262001,
4042.7148,,,0.25893,
4042.8672,,,0.337282,
4043.0196,,,0.329136,
4043.172,,,0.349197,
4043.3244,,,0.367554,
4043.4768,,,0.286996,
4043.6292,,,0.255344,
4043.7816,,,0.212794,
4043.934,,,0.296903,
4044.0864,,,0.387183,
4044.2388,,,0.378931,
4044.3912,,,0.540835,
4044.5436,,,0.677086,
4044.696,,,0.618145,
4044.8484,,,0.629187,
4045.0008,,,0.608375,
4045.1532,,,0.61743,
4045.3056,,,0.632676,
4045.458,,,0.60114,
4045.6104,,,0.644375,
4045.7628,,,0.589531,
4045.9152,,,0.606058,
4046.0676,,,0.609616,
4046.22,,,0.51628,
4046.3724,,,0.530439,
4046.5248,,,0.50025,
4046.6772,,,0.367758,
4046.8296,,,0.370288,
4046.982,,,0.368414,
4047.1344,,,0.406627,
4047.2868,,,0.412825,
4047.4392,,,0.407639,
4047.5916,,,0.448109,
4047.744,,,0.482047,
4047.8964,,,0.485038,
4048.0488,,,0.487052,
4048.2012,,,0.566223,
4048.3536,,,0.474186,
4048.506,,,0.521137,
4048.6584,,,0.52159,
4048.8108,,,0.576843,
4048.9632,,,0.563105,
4049.1156,,,0.504733,
4049.268,,,0.597279,
4049.4204,,,0.556494,
4049.5728,,,0.570486,
4049.7252,,,0.563292,
4049.8776,,,0.593806,
4050.03,,,0.473544,
4050.1824,,,0.426577,
4050.3348,,,0.351402,
4050.4872,,,0.395633,
4050.6396,,,0.347071,
4050.792,,,0.407511,
4050.9444,,,0.421067,
4051.0968,,,0.379938,
4051.2492,,,0.410714,
4051.4016,,,0.444253,
4051.554,,,0.520289,
4051.7064,,,0.475833,
4051.8588,,,0.439255,
4052.0112,,,0.440836,
4052.1636,,,0.45324,
4052.316,,,0.449952,
4052.4684,,,0.453967,
4052.6208,,,0.43344,
4052.7732,,,0.448902,
4052.9256,,,0.44518,
4053.078,,,0.513139,
4053.2304,,,0.497394,
4053.3828,,,0.564335,
4053.5352,,,0.528923,
4053.6876,,,0.574879,
4053.84,,,0.567622,
4053.9924,,,0.564576,
4054.1448,,,0.568456,
4054.2972,,,0.49967,
4054.4496,,,0.625623,
4054.602,,,0.589346,
4054.7544,,,0.535346,
4054.9068,,,0.530082,
4055.0592,,,0.568036,
4055.2116,,,0.543769,
4055.364,,,0.523179,
4055.5164,,,0.531149,
4055.6688,,,0.615845,
4055.8212,,,0.583189,
4055.9736,,,0.553566,
4056.126,,,0.483289,
4056.2784,,,0.464356,
4056.4308,,,0.478145,
4056.5832,,,0.48607,
4056.7356,,,0.547055,
4056.888,,,0.483792,
4057.0404,,,0.39071,
4057.1928,,,0.322962,
4057.3452,,,0.308311,
4057.4976,,,0.305337,
4057.65,,,0.413737,
4057.8024,,,0.438844,
4057.9548,,,0.490727,
4058.1072,,,0.516229,
4058.2596,,,0.455932,
4058.412,,,0.472343,
4058.5644,,,0.398309,
4058.7168,,,0.434099,
4058.8692,,,0.40179,
4059.0216,,,0.311646,
4059.174,,,0.394271,
4059.3264,,,0.439076,
4059.4788,,,0.437357,
4059.6312,,,0.487108,
4059.7836,,,0.465319,
4059.936,,,0.443126,
4060.0884,,,0.413782,
4060.2408,,,0.401838,
4060.3932,,,0.49726,
4060.5456,,,0.484307,
4060.698,,,0.484046,
4060.8504,,,0.447029,
4061.0028,,,0.384721,
4061.1552,,,0.256995,
4061.3076,,,0.265023,
4061.46,,,0.290048,
4061.6124,,,0.24403,
4061.7648,,,0.267041,
4061.9172,,,0.183867,
4062.0696,,,0.17925,
4062.222,,,0.228178,
4062.3744,,,0.229894,
4062.5268,,,0.201098,
4062.6792,,,0.17058,
4062.8316,,,0.196137,
4062.984,,,0.213647,
4063.1364,,,0.251514,
4063.2888,,,0.243963,
4063.4412,,,0.198755,
4063.5936,,,0.161541,
4063.746,,,0.151571,
4063.8984,,,0.188618,
4064.0508,,,0.169743,
4064.2032,,,0.247432,
4064.3556,,,0.247115,
4064.508,,,0.234454,
4064.6604,,,0.287202,
4064.8128,,,0.35616,
4064.9652,,,0.364773,
4065.1176,,,0.378793,
4065.27,,,0.378626,
4065.4224,,,0.362531,
4065.5748,,,0.336965,
4065.7272,,,0.310343,
4065.8796,,,0.305524,
4066.032,,,0.334175,
4066.1844,,,0.327767,
4066.3368,,,0.266502,
4066.4892,,,0.313807,
4066.6416,,,0.34094,
4066.794,,,0.333293,
4066.9464,,,0.334134,
4067.0988,,,0.390703,
4067.2512,,,0.313405,
4067.4036,,,0.387754,
4067.556,,,0.569499,
4067.7084,,,0.605465,
4067.8608,,,0.64143,
4068.0132,,,0.677396,
4068.1656,,,0.713362,
4068.318,,,0.557772,
4068.4704,,,0.529675,
4068.6228,,,0.520705,
4068.7752,,,0.64592,
4068.9276,,,0.679877,
4069.08,,,0.500325,
4069.2324,,,0.489425,
4069.3848,,,0.426631,
4069.5372,,,0.43738,
4069.6896,,,0.427435,
4069.842,,,0.371953,
4069.9944,,,0.363125,
4070.1468,,,0.413787,
4070.2992,,,0.445632,
4070.4516,,,0.283246,
4070.604,,,0.426576,
4070.7564,,,0.512343,
4070.9088,,,0.521817,
4071.0612,,,0.543783,
4071.2136,,,0.570067,
4071.366,,,0.498586,
4071.5184,,,0.587312,
4071.6708,,,0.620198,
4071.8232,,,0.679877,
4071.9756,,,0.656652,
4072.128,,,0.476168,
4072.2804,,,0.381883,
4072.4328,,,0.368138,
4072.5852,,,0.328219,
4072.7376,,,0.315329,
4072.89,,,0.292957,
4073.0424,,,0.225847,
4073.1948,,,0.249403,
4073.3472,,,0.225631,
4073.4996,,,0.239815,
4073.652,,,0.257941,
4073.8044,,,0.317434,
4073.9568,,,0.365102,
4074.1092,,,0.335442,
4074.2616,,,0.344986,
4074.414,,,0.288546,
4074.5664,,,0.391569,
4074.7188,,,0.306282,
4074.8712,,,0.44476,
4075.0236,,,0.453875,
4075.176,,,0.493169,
4075.3284,,,0.532522,
4075.4808,,,0.54533,
4075.6332,,,0.529383,
4075.7856,,,0.506866,
4075.938,,,0.458582,
4076.0904,,,0.49589,
4076.2428,,,0.597415,
4076.3952,,,0.580386,
4076.5476,,,0.615192,
4076.7,,,0.616213,
4076.8524,,,0.514268,
4077.0048,,,0.569014,
4077.1572,,,0.518724,
4077.3096,,,0.529879,
4077.462,,,0.523041,
4077.6144,,,0.502418,
4077.7668,,,0.471422,
4077.9192,,,0.39282,
4078.0716,,,0.433857,
4078.224,,,0.29711,
4078.3764,,,0.2836,
4078.5288,,,0.285166,
4078.6812,,,0.356868,
4078.8336,,,0.381424,
4078.986,,,0.408452,
4079.1384,,,0.314237,
4079.2908,,,0.336271,
4079.4432,,,0.32376,
4079.5956,,,0.417605,
4079.748,,,0.446992,
4079.9004,,,0.338774,
4080.0528,,,0.254925,
4080.2052,,,0.286677,
4080.3576,,,0.323528,
4080.51,,,0.377687,
4080.6624,,,0.366394,
4080.8148,,,0.367565,
4080.9672,,,0.465708,
4081.1196,,,0.448863,
4081.272,,,0.406758,
4081.4244,,,0.430245,
4081.5768,,,0.465657,
4081.7292,,,0.426637,
4081.8816,,,0.466032,
4082.034,,,0.46226,
4082.1864,,,0.505046,
4082.3388,,,0.497089,
4082.4912,,,0.45137,
4082.6436,,,0.475595,
4082.796,,,0.384603,
4082.9484,,,0.308699,
4083.1008,,,0.335542,
4083.2532,,,0.328485,
4083.4056,,,0.341432,
4083.558,,,0.402816,
4083.7104,,,0.42841,
4083.8628,,,0.463363,
4084.0152,,,0.449571,
4084.1676,,,0.413923,
4084.32,,,0.393009,
4084.4724,,,0.35417,
4084.6248,,,0.403268,
4084.7772,,,0.406288,
4084.9296,,,0.384954,
4085.082,,,0.419024,
4085.2344,,,0.395347,
4085.3868,,,0.381922,
4085.5392,,,0.37852,
4085.6916,,,0.451195,
4085.844,,,0.425262,
4085.9964,,,0.411445,
4086.1488,,,0.432377,
4086.3012,,,0.428941,
4086.4536,,,0.376162,
4086.606,,,0.449047,
4086.7584,,,0.356324,
4086.9108,,,0.400225,
4087.0632,,,0.400035,
4087.2156,,,0.405599,
4087.368,,,0.35707,
4087.5204,,,0.363765,
4087.6728,,,0.387191,
4087.8252,,,0.406113,
4087.9776,,,0.410296,
4088.13,,,0.398357,
4088.2824,,,0.388365,
4088.4348,,,0.390409,
4088.5872,,,0.391791,
4088.7396,,,0.38333,
4088.892,,,0.364243,
4089.0444,,,0.335522,
4089.1968,,,0.306765,
4089.3492,,,0.27847,
4089.5016,,,0.255916,
4089.654,,,0.24267,
4089.8064,,,0.233939,
4089.9588,,,0.235861,
4090.1112,,,0.243652,
4090.2636,,,0.2478,
4090.416,,,0.2504,
4090.5684,,,0.248591,
4090.7208,,,0.240852,
4090.8732,,,0.238296,
4091.0256,,,0.242739,
4091.178,,,0.242435,
4091.3304,,,0.249009,
4091.4828,,,0.276635,
4091.6352,,,0.321374,
4091.7876,,,0.348096,
4091.94,,,0.370278,
4092.0924,,,0.383278,
4092.2448,,,0.395678,
4092.3972,,,0.416939,
4092.5496,,,0.432035,
4092.702,,,0.433113,
4092.8544,,,0.419461,
4093.0068,,,0.39753,
4093.1592,,,0.371157,
4093.3116,,,0.362052,
4093.464,,,0.364896,
4093.6164,,,0.355843,
4093.7688,,,0.336026,
4093.9212,,,0.309496,
4094.0736,,,0.28027,
4094.226,,,0.269887,
4094.3784,,,0.264974,
4094.5308,,,0.25327,
4094.6832,,,0.240304,
4094.8356,,,0.239383,
4094.988,,,0.253583,
4095.1404,,,0.297096,
4095.2928,,,0.355174,
4095.4452,,,0.402087,
4095.5976,,,0.428374,
4095.75,,,0.435809,
4095.9024,,,0.4402,
4096.0548,,,0.441661,
4096.2072,,,0.44633,
4096.3596,,,0.4462,
4096.512,,,0.440078,
4096.6644,,,0.438148,
4096.8168,,,0.429704,
4096.9692,,,0.409226,
4097.1216,,,0.382635,
4097.274,,,0.366139,
4097.4264,,,0.349739,
4097.5788,,,0.347461,
4097.7312,,,0.368157,
4097.8836,,,0.40753,
4098.036,,,0.441635,
4098.1884,,,0.474296,
4098.3408,,,0.515713,
4098.4932,,,0.537539,
4098.6456,,,0.553609,
4098.798,,,0.554217,
4098.9504,,,0.567409,
4099.1028,,,0.590626,
4099.2552,,,0.592913,
4099.4076,,,0.5892,
4099.56,,,0.58633,
4099.7124,,,0.601417,
4099.8648,,,0.61047,
4100.0172,,,0.601739,
4100.1696,,,0.597148,
4100.322,,,0.597044,
4100.4744,,,0.610809,
4100.6268,,,0.634799,
4100.7792,,,0.6522,
4100.9316,,,0.664574,
4101.084,,,0.680461,
4101.2364,,,0.690304,
4101.3888,,,0.687035,
4101.5412,,,0.677765,
4101.6936,,,0.67367,
4101.846,,,0.665974,
4101.9984,,,0.646591,
4102.1508,,,0.6328,
4102.3032,,,0.62687,
4102.4556,,,0.621096,
4102.608,,,0.623052,
4102.7604,,,0.639183,
4102.9128,,,0.66633,
4103.0652,,,0.691591,
4103.2176,,,0.715644,
4103.37,,,0.739365,
4103.5224,,,0.745687,
4103.6748,,,0.750444,
4103.8272,,,0.765461,
4103.9796,,,0.790278,
4104.132,,,0.793078,
4104.2844,,,0.795878,
4104.4368,,,0.784783,
4104.5892,,,0.784861,
4104.7416,,,0.791087,
4104.894,,,0.781991,
4105.0464,,,0.748157,
4105.1988,,,0.690391,
4105.3512,,,0.654304,
4105.5036,,,0.631765,
4105.656,,,0.61607,
4105.8084,,,0.621313,
4105.9608,,,0.628948,
4106.1132,,,0.614583,
4106.2656,,,0.59647,
4106.418,,,0.580209,
4106.5704,,,0.564365,
4106.7228,,,0.545383,
4106.8752,,,0.516322,
4107.0276,,,0.496661,
4107.18,,,0.4674,
4107.3324,,,0.445252,
4107.4848,,,0.433017,
4107.6372,,,0.429887,
4107.7896,,,0.435061,
4107.942,,,0.431235,
4108.0944,,,0.427087,
4108.2468,,,0.423357,
4108.3992,,,0.413209,
4108.5516,,,0.393896,
4108.704,,,0.357496,
4108.8564,,,0.291574,
4109.0088,,,0.222565,
4109.1612,,,0.169,
4109.3136,,,0.143148,
4109.466,,,0.148304,
4109.6184,,,0.171939,
4109.7708,,,0.205461,
4109.9232,,,0.249035,
4110.0756,,,0.3136,
4110.228,,,0.383887,
4110.3804,,,0.443783,
4110.5328,,,0.502922,
4110.6852,,,0.549556,
4110.8376,,,0.590409,
4110.99,,,0.624948,
4111.1424,,,0.631278,
4111.2948,,,0.621009,
4111.4472,,,0.597939,
4111.5996,,,0.568852,
4111.752,,,0.534267,
4111.9044,,,0.511878,
4112.0568,,,0.500678,
4112.2092,,,0.501626,
4112.3616,,,0.517383,
4112.514,,,0.531878,
4112.6664,,,0.529574,
4112.8188,,,0.531174,
4112.9712,,,0.525739,
4113.1236,,,0.512191,
4113.276,,,0.491348,
4113.4284,,,0.469043,
4113.5808,,,0.463983,
4113.7332,,,0.453235,
4113.8856,,,0.444052,
4114.038,,,0.429096,
4114.1904,,,0.409722,
4114.3428,,,0.393626,
4114.4952,,,0.384713,
4114.6476,,,0.378157,
4114.8,,,0.367417,
4114.9524,,,0.36027,
4115.1048,,,0.361626,
4115.2572,,,0.370939,
4115.4096,,,0.390817,
4115.562,,,0.415765,
4115.7144,,,0.437765,
4115.8668,,,0.441643,
4116.0192,,,0.431104,
4116.1716,,,0.41713,
4116.324,,,0.403861,
4116.4764,,,0.391817,
4116.6288,,,0.388304,
4116.7812,,,0.394826,
4116.9336,,,0.403296,
4117.086,,,0.413974,
4117.2384,,,0.422817,
4117.3908,,,0.422817,
4117.5432,,,0.422817,
4117.6956,,,0.422817,
4117.848,,,0.422817,
4118.0004,,,0.422817,
4118.1528,,,0.422817,
4118.3052,,,0.422817,
4118.4576,,,0.422817,
4118.61,,,0.422817,
4118.7624,,,0.422817,
4118.9148,,,0.422817,
4119.0672,,,0.422817,
4119.2196,,,0.422817,
4119.372,,,0.422817,
4119.5244,,,0.422817,
4119.6768,,,0.422817,
4119.8292,,,0.422817,
4119.9816,,,0.422817,
4120.134,,,0.422817,
4120.2864,,,0.422817,
4120.4388,,,0.422817,
4120.5912,,,0.422817,
4120.7436,,,0.422817,
4120.896,,,0.422817,
4121.0484,,,0.422817,
4121.2008,,,0.422817,
4121.3532,,,0.422817,
4121.5056,,,0.422817,
4121.658,,,0.422817,
4121.8104,,,0.422817,
4121.9628,,,0.422817,
4122.1152,,,0.422817,
4122.2676,,,0.422817,
4122.42,,,0.422817,
4122.5724,,,0.422817,
4122.7248,,,0.422817,
4122.8772,,,0.422817,
4123.0296,,,0.422817,
4123.182,,,0.422817,
4123.3344,,,0.422817,
4123.4868,,,0.422817,
4123.6392,,,0.422817,
4123.7916,,,0.422817,
4123.944,,,0.422817,
4124.0964,,,0.422817,
4124.2488,,,0.422817,
4124.4012,,,0.422817,
4124.5536,,,0.422817,
4124.706,,,0.422817,
4124.8584,,,0.422817,
