DEPTH,GR,RT,RHOB,NPHI,PEF
3358.3,44.68,0.9896,2.4621,0.1554,6.092
3358.4,42.8778,1.3229,2.4589,0.1425,6.1247
3358.5,45.1511,1.4606,2.4683,0.1326,6.1663
3358.6,50.2341,1.5597,2.4866,0.1309,6.1799
3358.7,56.5588,1.6049,2.5056,0.1282,6.1587
3358.8,57.2151,1.6194,2.5182,0.1299,6.1175
3358.9,53.4753,1.5306,2.5207,0.1337,6.0823
3359.0,51.3191,1.3252,2.5122,0.1392,6.0667
3359.1,51.3191,1.2202,2.4964,0.1454,6.0798
3359.2,51.3525,1.1854,2.4794,0.1542,6.1233
3359.3,52.0128,1.1671,2.4675,0.1607,6.192
3359.4,53.3443,1.1544,2.4636,0.1663,6.2588
3359.5,53.914,1.154,2.4649,0.1675,6.3131
3359.6,52.0224,1.133,2.4686,0.1687,6.3472
3359.7,49.7436,1.0801,2.4746,0.1669,6.3542
3359.8,47.1257,1.0843,2.4845,0.1631,6.3286
3359.9,46.2318,1.1817,2.5007,0.15,6.2946
3360.0,44.2337,1.4462,2.5202,0.136,6.2831
3360.1,44.2456,1.6612,2.5355,0.125,6.3219
3360.2,49.7749,1.683,2.5401,0.1227,6.3943
3360.3,54.9222,1.6068,2.534,0.1303,6.4641
3360.4,55.8776,1.4191,2.5198,0.1445,6.4956
3360.5,57.3414,1.2607,2.5012,0.1588,6.4573
3360.6,57.0746,1.1719,2.4826,0.1711,6.3583
3360.7,56.3202,1.1248,2.4684,0.1766,6.276
3360.8,59.1262,1.1249,2.4618,0.1785,6.2775
3360.9,62.1067,1.1855,2.4632,0.179,6.3602
3361.0,66.3912,1.3753,2.4738,0.177,6.4558
3361.1,70.0566,1.5165,2.492,0.1776,6.5167
3361.2,71.7241,1.5002,2.5092,0.1776,6.5337
3361.3,67.7886,1.3595,2.5152,0.1762,6.532
3361.4,63.5658,1.3405,2.51,0.1732,6.5335
3361.5,61.3917,1.364,2.5039,0.1678,6.5404
3361.6,58.2582,1.3499,2.5017,0.1604,6.5465
3361.7,53.769,1.3638,2.5032,0.1519,6.5601
3361.8,49.1303,1.5065,2.5075,0.1439,6.5829
3361.9,48.2558,1.6464,2.5154,0.1379,6.6049
3362.0,47.2274,1.5964,2.5262,0.1345,6.596
3362.1,45.1726,1.4853,2.5336,0.135,6.5447
3362.2,47.9251,1.3997,2.5305,0.1402,6.4813
3362.3,51.2451,1.3338,2.5167,0.149,6.4359
3362.4,55.0527,1.3251,2.4972,0.1587,6.3873
3362.5,63.8308,1.3743,2.4804,0.1662,6.3298
3362.6,73.5257,1.556,2.4737,0.1707,6.294
3362.7,78.567,1.7245,2.4806,0.1742,6.3232
3362.8,78.4559,1.7152,2.499,0.1799,6.4086
3362.9,70.2429,1.5239,2.5174,0.1897,6.4619
3363.0,59.5067,1.0249,2.5198,0.203,6.396
3363.1,51.6027,0.5932,2.4936,0.2198,6.2065
3363.2,44.9298,0.4743,2.4426,0.2327,5.9853
3363.3,41.4089,0.4431,2.3823,0.2399,5.827
3363.4,40.9427,0.5387,2.333,0.2407,5.7453
3363.5,40.5405,0.6486,2.3043,0.2399,5.7006
3363.6,39.0188,0.6577,2.2947,0.2321,5.6531
3363.7,38.2678,0.6077,2.2941,0.2319,5.5955
3363.8,38.5384,0.6155,2.297,0.2263,5.5418
3363.9,40.3243,0.6413,2.3017,0.2243,5.4988
3364.0,40.9467,0.6502,2.3072,0.2269,5.4453
3364.1,39.0929,0.6043,2.31,0.2278,5.385
3364.2,36.7843,0.529,2.3069,0.2265,5.3351
3364.3,34.7811,0.4593,2.2985,0.2263,5.3078
3364.4,34.4501,0.4301,2.29,0.2253,5.3013
3364.5,33.4006,0.4486,2.2879,0.2132,5.3187
3364.6,33.5334,0.5989,2.2959,0.2038,5.3825
3364.7,32.2299,0.7936,2.3154,0.1877,5.504
3364.8,31.0784,0.7504,2.3417,0.1796,5.6364
3364.9,32.0632,0.5665,2.3652,0.1799,5.7214
3365.0,31.9861,0.5023,2.3757,0.1867,5.7282
3365.1,33.5199,0.5064,2.371,0.1985,5.6771
3365.2,36.3628,0.5291,2.359,0.2031,5.6201
3365.3,39.7515,0.5421,2.3494,0.2094,5.5931
3365.4,38.3909,0.516,2.3452,0.2142,5.5973
3365.5,35.2574,0.4806,2.3427,0.2152,5.6105
3365.6,32.4571,0.4595,2.339,0.2095,5.6161
3365.7,29.6878,0.5334,2.3361,0.2015,5.6086
3365.8,28.7817,0.6226,2.3384,0.1901,5.5853
3365.9,29.1264,0.6283,2.3467,0.1848,5.5327
3366.0,30.7933,0.5699,2.3553,0.1889,5.4401
3366.1,33.3775,0.5239,2.3544,0.2024,5.3287
3366.2,37.7406,0.5416,2.3417,0.2225,5.2701
3366.3,42.3993,0.6922,2.3241,0.2367,5.3362
3366.4,45.9891,0.8369,2.3144,0.2427,5.5173
3366.5,47.4907,0.9312,2.3205,0.2429,5.7426
3366.6,46.3447,0.9485,2.3372,0.2358,5.9154
3366.7,46.8539,0.9121,2.3543,0.23,5.9933
3366.8,46.846,0.8566,2.364,0.2271,5.9844
3366.9,45.2217,0.816,2.3665,0.226,5.9277
3367.0,41.6061,0.7708,2.3634,0.2243,5.857
3367.1,39.725,0.752,2.356,0.2245,5.7921
3367.2,41.2055,0.7638,2.3467,0.2241,5.7406
3367.3,41.0149,0.785,2.3406,0.2255,5.7102
3367.4,42.3727,0.8023,2.3409,0.2275,5.7064
3367.5,43.6908,0.8321,2.3463,0.2295,5.7322
3367.6,43.3175,0.8456,2.3515,0.2295,5.7753
3367.7,43.2733,0.8246,2.3522,0.2279,5.8105
3367.8,43.9116,0.7742,2.3484,0.2275,5.8129
3367.9,43.9226,0.7329,2.3428,0.2305,5.7785
3368.0,44.0735,0.7463,2.3386,0.2281,5.7269
3368.1,45.362,0.7382,2.3369,0.227,5.6875
3368.2,49.4608,0.6995,2.3373,0.226,5.6923
3368.3,59.5829,0.7554,2.341,0.2226,5.7877
3368.4,73.5598,1.0527,2.3531,0.2188,5.9975
3368.5,80.6776,1.4614,2.3786,0.2042,6.2315
3368.6,78.7029,1.6297,2.4166,0.1857,6.3357
3368.7,68.9445,1.8042,2.4553,0.168,6.2371
3368.8,59.4398,1.9229,2.4836,0.1485,6.0347
3368.9,51.9332,1.988,2.5003,0.1335,5.9273
3369.0,47.0655,2.0706,2.5129,0.1191,6.0067
3369.1,45.4635,2.1206,2.5263,0.1158,6.1966
3369.2,44.7785,2.1771,2.5378,0.1203,6.3407
3369.3,46.99,2.1978,2.5427,0.1259,6.3643
3369.4,50.7972,2.1671,2.5414,0.1343,6.3278
3369.5,55.9664,2.1223,2.537,0.1425,6.3132
3369.6,59.27,2.0939,2.531,0.1466,6.3628
3369.7,60.9366,2.2442,2.5251,0.145,6.4472
3369.8,59.4968,2.3991,2.5224,0.1398,6.5019
3369.9,59.1785,2.3753,2.5259,0.136,6.4831
3370.0,59.9448,2.2794,2.5331,0.1377,6.4047
3370.1,59.3822,2.0999,2.5366,0.1446,6.3268
3370.2,57.0987,1.8032,2.5306,0.1548,6.2844
3370.3,53.5375,1.4934,2.5151,0.1665,6.2613
3370.4,50.6491,1.226,2.4942,0.1777,6.23
3370.5,49.3895,1.1452,2.4734,0.185,6.2014
3370.6,49.0477,1.1674,2.4579,0.1859,6.2049
3370.7,48.038,1.2582,2.4517,0.1801,6.232
3370.8,48.5108,1.3647,2.4548,0.1723,6.2477
3370.9,50.4367,1.43,2.4645,0.1668,6.2203
3371.0,52.5129,1.3599,2.474,0.1633,6.1582
3371.1,55.2633,1.2979,2.4779,0.1705,6.0902
3371.2,58.4429,1.289,2.4744,0.175,6.046
3371.3,58.6665,1.2833,2.4676,0.1765,6.0482
3371.4,58.2883,1.3245,2.4634,0.1724,6.0967
3371.5,58.8312,1.3931,2.4652,0.164,6.1745
3371.6,57.2541,1.518,2.4743,0.1552,6.2544
3371.7,56.8151,1.6433,2.4885,0.15,6.3043
3371.8,56.8334,1.6616,2.5035,0.1503,6.3125
3371.9,56.298,1.5956,2.513,0.1547,6.283
3372.0,56.095,1.5081,2.5112,0.1603,6.2378
3372.1,58.1061,1.451,2.4982,0.165,6.2007
3372.2,60.1458,1.4292,2.4818,0.168,6.1878
3372.3,60.7901,1.4112,2.4699,0.17,6.2036
3372.4,59.3049,1.3806,2.465,0.1681,6.2212
3372.5,56.6179,1.3552,2.4646,0.1717,6.1966
3372.6,52.9125,1.2919,2.4653,0.1711,6.1084
3372.7,52.4764,1.2714,2.4656,0.1659,5.9964
3372.8,53.0023,1.2779,2.4661,0.1669,5.9302
3372.9,53.0395,1.3074,2.4678,0.1682,5.9235
3373.0,53.3806,1.3112,2.4701,0.1676,5.9364
3373.1,53.9859,1.2349,2.4706,0.1705,5.9218
3373.2,55.7164,1.1628,2.4665,0.1746,5.8808
3373.3,52.0587,1.3043,2.4585,0.1727,5.8544
3373.4,49.7886,1.4458,2.4557,0.1638,5.8865
3373.5,47.5439,1.5862,2.4531,0.155,5.9185
3373.6,49.6653,1.5601,2.4626,0.1487,5.9606
3373.7,51.6123,1.5409,2.475,0.1469,5.9904
3373.8,53.8514,1.5378,2.4832,0.1483,6.0141
3373.9,54.9659,1.5586,2.4857,0.1559,6.0263
3374.0,54.5382,1.585,2.4854,0.1549,6.0324
3374.1,55.1882,1.64,2.4874,0.1571,6.0637
3374.2,56.0987,1.6868,2.4939,0.1589,6.1496
3374.3,55.0584,1.657,2.5019,0.1595,6.2763
3374.4,53.1514,1.5683,2.5064,0.1575,6.4018
3374.5,56.1856,1.4422,2.5035,0.1586,6.4754
3374.6,55.5742,1.3918,2.4944,0.1615,6.4879
3374.7,54.7008,1.3856,2.4847,0.1647,6.468
3374.8,55.7908,1.4329,2.4794,0.1659,6.4552
3374.9,55.5404,1.5758,2.4804,0.1648,6.4695
3375.0,56.703,1.8019,2.4859,0.165,6.4976
3375.1,57.7616,1.7063,2.492,0.1698,6.5066
3375.2,59.6908,1.4259,2.4939,0.1785,6.4705
3375.3,58.6504,1.2737,2.4861,0.187,6.3897
3375.4,57.4828,1.2252,2.469,0.1912,6.3043
3375.5,53.7616,1.1538,2.4499,0.1859,6.2484
3375.6,52.8323,1.1996,2.4388,0.1819,6.2209
3375.7,54.2211,1.3051,2.4418,0.1717,6.1923
3375.8,56.2613,1.4626,2.459,0.1608,6.1575
3375.9,58.2698,1.844,2.4847,0.1508,6.1462
3376.0,58.181,2.0917,2.5111,0.1431,6.1707
3376.1,59.8518,2.1545,2.5301,0.1386,6.1977
3376.2,61.6435,2.1893,2.5382,0.1378,6.1923
3376.3,61.1144,2.1694,2.5376,0.14,6.1443
3376.4,63.5109,2.148,2.5335,0.1436,6.0748
3376.5,66.4302,2.1529,2.5304,0.1464,6.0165
3376.6,66.7742,2.1876,2.5305,0.1473,5.987
3376.7,66.599,2.235,2.5332,0.1464,5.9854
3376.8,66.1604,2.2756,2.538,0.1444,6.0078
3376.9,67.1188,2.2919,2.5434,0.1421,6.0572
3377.0,65.4645,2.2795,2.5462,0.1403,6.1245
3377.1,62.0808,2.1214,2.5438,0.1399,6.1785
3377.2,58.2906,2.0739,2.5377,0.1417,6.1978
3377.3,58.724,2.0766,2.5323,0.1458,6.1836
3377.4,58.8469,1.9989,2.5287,0.1515,6.1528
3377.5,59.667,1.7521,2.5216,0.1576,6.1205
3377.6,56.7951,1.4666,2.5044,0.1637,6.093
3377.7,50.9975,1.1453,2.4778,0.1682,6.0814
3377.8,48.2737,0.8232,2.4496,0.1718,6.1087
3377.9,46.2209,0.8481,2.4309,0.1702,6.1892
3378.0,43.7063,1.104,2.427,0.1663,6.3111
3378.1,45.0981,1.3664,2.4368,0.16,6.426
3378.2,47.1461,1.4582,2.4524,0.1569,6.4698
3378.3,48.2293,1.5294,2.4656,0.1552,6.4093
3378.4,50.4515,1.5642,2.4745,0.1537,6.3082
3378.5,52.7142,1.5835,2.4825,0.1522,6.2586
3378.6,51.084,1.6719,2.4924,0.1523,6.2888
3378.7,51.7356,1.6372,2.4998,0.156,6.3289
3378.8,51.8178,1.3627,2.4966,0.1628,6.2886
3378.9,51.1934,1.1828,2.4815,0.1714,6.1758
3379.0,52.3114,1.1753,2.4634,0.1738,6.0787
3379.1,50.1409,1.3252,2.4559,0.1703,6.0825
3379.2,47.0005,1.4967,2.4639,0.1604,6.1903
3379.3,46.3831,1.5311,2.4799,0.1523,6.32
3379.4,44.56,1.5047,2.4934,0.1467,6.404
3379.5,43.7413,1.4084,2.498,0.1448,6.4147
3379.6,43.0887,1.3339,2.4945,0.1462,6.373
3379.7,42.0301,1.4785,2.4881,0.1488,6.3054
3379.8,45.6902,1.6342,2.485,0.1516,6.2278
3379.9,49.7769,1.6108,2.4882,0.1545,6.1317
3380.0,55.8139,1.5579,2.4933,0.1592,6.0113
3380.1,58.4617,1.499,2.4943,0.1582,5.89
3380.2,56.931,1.4938,2.4886,0.1582,5.7889
3380.3,54.0866,1.4873,2.4787,0.1603,5.7088
3380.4,49.4605,1.4715,2.4698,0.1617,5.6611
3380.5,47.9645,1.4226,2.4643,0.1635,5.6792
3380.6,47.7804,1.4599,2.4637,0.1617,5.7697
3380.7,48.3332,1.5378,2.4667,0.1601,5.873
3380.8,48.8211,1.5534,2.4712,0.1576,5.9069
3380.9,48.2747,1.4683,2.475,0.1549,5.8429
3381.0,47.2484,1.4716,2.478,0.1567,5.7253
3381.1,50.0822,1.535,2.4821,0.1489,5.6251
3381.2,52.5659,1.744,2.4886,0.1483,5.6055
3381.3,51.6535,1.7438,2.4959,0.1435,5.7086
3381.4,50.1557,1.7146,2.5009,0.1424,5.9072
3381.5,46.9111,1.6782,2.5019,0.1441,6.1224
3381.6,46.6246,1.6586,2.4992,0.1443,6.258
3381.7,45.343,1.6307,2.4949,0.1423,6.2685
3381.8,43.9119,1.6016,2.4915,0.1391,6.2032
3381.9,45.3425,1.6853,2.4912,0.1373,6.1405
3382.0,46.4865,1.6744,2.495,0.1396,6.119
3382.1,44.8027,1.6398,2.5,0.1447,6.1065
3382.2,41.9145,1.5081,2.4995,0.1616,6.0581
3382.3,40.6638,1.2773,2.4864,0.1777,5.9725
3382.4,38.996,1.0461,2.457,0.1924,5.8745
3382.5,36.6745,0.8065,2.4181,0.1959,5.7974
3382.6,33.5984,0.5969,2.3828,0.1916,5.7653
3382.7,31.3377,0.5916,2.3669,0.1746,5.7902
3382.8,31.388,0.7197,2.3768,0.1623,5.8682
3382.9,35.5892,0.9094,2.4065,0.1569,5.9827
3383.0,39.7748,1.2072,2.4402,0.1584,6.101
3383.1,45.9851,1.3751,2.4636,0.1597,6.187
3383.2,49.3882,1.423,2.4732,0.1576,6.2175
3383.3,48.633,1.5322,2.4735,0.1599,6.2042
3383.4,49.8573,1.6492,2.4717,0.1603,6.1865
3383.5,51.8364,1.7098,2.4723,0.1629,6.1935
3383.6,54.5732,1.7409,2.4752,0.1667,6.2174
3383.7,57.1324,1.6867,2.4774,0.1702,6.2418
3383.8,59.9858,1.6573,2.476,0.1723,6.2719
3383.9,60.6543,1.6977,2.4725,0.169,6.3163
3384.0,61.8752,1.7619,2.4716,0.1661,6.3455
3384.1,63.3429,1.9018,2.4769,0.1613,6.3269
3384.2,62.7191,2.0165,2.4858,0.1588,6.2777
3384.3,61.501,2.0572,2.4933,0.1515,6.2511
3384.4,60.0271,2.1383,2.4977,0.1521,6.2863
3384.5,58.1084,2.2131,2.5032,0.1471,6.3781
3384.6,58.6553,2.2461,2.5137,0.1492,6.4902
3384.7,60.0847,2.2852,2.5266,0.1493,6.5893
3384.8,59.3321,2.044,2.5332,0.1501,6.643
3384.9,56.5785,1.8321,2.5284,0.1504,6.6535
3385.0,58.5579,1.8204,2.5178,0.149,6.6391
3385.1,60.1326,2.0265,2.5122,0.1463,6.6013
3385.2,60.4182,2.2165,2.5174,0.1439,6.5345
3385.3,61.1319,2.3496,2.5281,0.1434,6.4396
3385.4,62.9253,2.3698,2.5362,0.1457,6.3496
3385.5,65.9871,2.3477,2.5381,0.1501,6.3006
3385.6,68.1972,2.3412,2.5356,0.154,6.281
3385.7,67.3125,2.3426,2.533,0.1551,6.2288
3385.8,64.6607,2.2808,2.5337,0.1538,6.0884
3385.9,61.4429,2.1943,2.5383,0.1532,5.8839
3386.0,57.759,2.0709,2.5413,0.1585,5.7033
3386.1,55.0843,1.9214,2.535,0.1587,5.6239
3386.2,55.265,1.4937,2.5156,0.1624,5.6729
3386.3,53.7739,1.4015,2.4915,0.1617,5.8031
3386.4,53.0567,1.5784,2.4755,0.1589,5.9511
3386.5,53.3309,1.6469,2.474,0.1619,6.0494
3386.6,52.7007,1.6176,2.4812,0.1667,6.0624
3386.7,53.5742,1.582,2.4868,0.1742,6.0128
3386.8,53.4132,1.4518,2.4833,0.1798,5.9634
3386.9,55.4448,1.1868,2.4717,0.1796,5.9819
3387.0,60.3543,1.2461,2.461,0.1735,6.057
3387.1,65.9413,1.4887,2.4615,0.164,6.1091
3387.2,66.7384,1.8625,2.4768,0.1548,6.0753
3387.3,64.5639,2.0209,2.5006,0.1482,5.9504
3387.4,63.5683,2.0083,2.5188,0.1445,5.8117
3387.5,61.7295,1.8955,2.521,0.1427,5.7093
3387.6,60.2304,1.7969,2.5104,0.1417,5.6472
3387.7,58.6911,1.8178,2.4982,0.1444,5.6165
3387.8,57.8786,1.8144,2.4945,0.1505,5.6124
3387.9,56.6609,1.7984,2.4998,0.1591,5.6451
3388.0,59.3086,1.74,2.5081,0.1603,5.7205
3388.1,61.278,1.6702,2.5132,0.1674,5.8422
3388.2,59.043,1.6094,2.5119,0.1697,5.986
3388.3,57.42,1.5887,2.5052,0.1673,6.0997
3388.4,56.6069,1.5668,2.4953,0.1643,6.1092
3388.5,54.3923,1.477,2.4849,0.1712,5.9755
3388.6,51.6473,1.2672,2.4717,0.1738,5.7432
3388.7,46.5428,0.9144,2.4535,0.1857,5.5175
3388.8,42.6125,0.8151,2.4308,0.1948,5.384
3388.9,40.8358,0.8729,2.409,0.1929,5.3663
3389.0,38.5437,0.9787,2.3963,0.1781,5.4237
3389.1,36.6148,1.0222,2.3963,0.1658,5.5061
3389.2,36.0741,1.0838,2.4072,0.1555,5.5893
3389.3,34.7682,1.2636,2.4269,0.1439,5.6935
3389.4,37.1497,1.4477,2.4523,0.1475,5.832
3389.5,42.9533,1.4399,2.4747,0.1576,5.9749
3389.6,49.3327,1.3799,2.486,0.1671,6.0972
3389.7,55.1672,1.5345,2.4868,0.1709,6.1921
3389.8,58.153,1.6704,2.4857,0.1699,6.2623
3389.9,60.6932,1.7852,2.4918,0.1685,6.2928
3390.0,61.4825,1.734,2.5021,0.1695,6.2596
3390.1,59.5454,1.5741,2.5062,0.1719,6.1713
3390.2,59.5922,1.3993,2.4977,0.1728,6.0613
3390.3,57.369,1.2952,2.4799,0.1727,5.9521
3390.4,55.5169,1.3178,2.4658,0.1665,5.849
3390.5,56.7224,1.4579,2.4653,0.1652,5.761
3390.6,58.734,1.5339,2.4778,0.1618,5.7524
3390.7,59.359,1.6352,2.494,0.1642,5.8649
3390.8,59.9493,1.7326,2.5055,0.1619,6.083
3390.9,63.6381,1.7506,2.511,0.1596,6.3205
3391.0,65.9884,1.759,2.5129,0.1527,6.4712
3391.1,65.304,1.9273,2.5165,0.152,6.5022
3391.2,63.9008,2.1492,2.5245,0.1502,6.4574
3391.3,62.2689,2.1673,2.5364,0.1513,6.4087
3391.4,60.433,2.0783,2.5463,0.1539,6.4048
3391.5,60.4347,1.9839,2.5469,0.1561,6.4247
3391.6,60.7748,1.9205,2.5367,0.1568,6.4172
3391.7,63.1664,1.8225,2.5211,0.1563,6.371
3391.8,61.1707,1.7928,2.51,0.1555,6.321
3391.9,59.7938,1.8694,2.5081,0.1553,6.2899
3392.0,57.326,1.8491,2.5119,0.1555,6.2705
3392.1,55.4076,1.7575,2.514,0.1557,6.2398
3392.2,55.9299,1.6393,2.5095,0.1567,6.2013
3392.3,54.0934,1.4871,2.4986,0.1562,6.1802
3392.4,52.9147,1.3942,2.4868,0.162,6.1925
3392.5,51.4489,1.4253,2.478,0.1728,6.219
3392.6,51.4945,1.4501,2.4725,0.179,6.2418
3392.7,54.0191,1.3585,2.467,0.1802,6.2488
3392.8,54.253,1.282,2.4605,0.1726,6.2531
3392.9,55.6949,1.201,2.4581,0.1661,6.251
3393.0,58.0921,1.2521,2.4647,0.1653,6.2323
3393.1,58.8387,1.4322,2.4785,0.1655,6.1997
3393.2,57.8474,1.5875,2.4908,0.1683,6.1741
3393.3,54.257,1.5435,2.4944,0.1696,6.1766
3393.4,53.2238,1.5169,2.4894,0.1646,6.2101
3393.5,53.5402,1.4675,2.4819,0.1653,6.2563
3393.6,50.5006,1.3893,2.4765,0.1656,6.3222
3393.7,50.6976,1.3818,2.4737,0.168,6.4035
3393.8,51.8431,1.3392,2.4706,0.1797,6.4899
3393.9,53.8741,1.2557,2.4654,0.1833,6.5565
3394.0,54.6048,1.214,2.4604,0.1879,6.5969
3394.1,54.6947,1.2485,2.4581,0.1836,6.6143
3394.2,55.3502,1.3012,2.4593,0.1763,6.6057
3394.3,54.7024,1.3519,2.4632,0.1688,6.5697
3394.4,52.7664,1.4435,2.4693,0.1643,6.5115
3394.5,51.5679,1.5538,2.4771,0.165,6.4521
3394.6,49.3811,1.5731,2.4853,0.1697,6.3909
3394.7,51.785,1.5354,2.4898,0.1741,6.3111
3394.8,52.9029,1.5148,2.4882,0.1753,6.2174
3394.9,57.118,1.492,2.4826,0.1742,6.1387
3395.0,59.1079,1.4893,2.4786,0.1735,6.1199
3395.1,55.9918,1.539,2.479,0.1746,6.1486
3395.2,59.2874,1.5994,2.4815,0.1756,6.162
3395.3,61.1762,1.61,2.4828,0.1745,6.121
3395.4,62.8081,1.5759,2.4833,0.171,6.0355
3395.5,60.2426,1.5565,2.4861,0.1674,5.9541
3395.6,58.9833,1.5443,2.492,0.1657,5.9163
3395.7,56.6909,1.5229,2.4972,0.1665,5.9441
3395.8,55.0025,1.4844,2.4981,0.1695,6.0591
3395.9,57.1354,1.4382,2.4947,0.1738,6.235
3396.0,59.9972,1.3973,2.4896,0.1794,6.4023
3396.1,60.3409,1.3038,2.4844,0.1854,6.4893
3396.2,61.0518,1.2076,2.4781,0.1904,6.4698
3396.3,60.6,1.1972,2.4696,0.1937,6.3841
3396.4,58.4247,1.1347,2.4592,0.1932,6.2894
3396.5,55.9408,1.0253,2.4467,0.2002,6.2177
3396.6,53.6264,0.9162,2.4317,0.2055,6.1593
3396.7,49.6448,0.8545,2.4149,0.2093,6.109
3396.8,45.8019,0.8114,2.4008,0.2079,6.0867
3396.9,46.8086,0.8495,2.3955,0.1999,6.1146
3397.0,47.0607,0.9054,2.4035,0.1828,6.1956
3397.1,44.3397,1.0108,2.422,0.1669,6.293
3397.2,42.5083,1.1279,2.4435,0.1569,6.3687
3397.3,40.9429,1.2066,2.4594,0.1462,6.403
3397.4,40.9786,1.2365,2.4646,0.145,6.393
3397.5,41.1831,1.1961,2.4603,0.1519,6.3508
3397.6,40.7341,1.1637,2.4512,0.158,6.2944
3397.7,41.6457,1.1398,2.4427,0.1647,6.2524
3397.8,43.6295,1.1241,2.4378,0.1716,6.2415
3397.9,43.8891,1.1264,2.436,0.1787,6.2629
3398.0,47.0459,1.1323,2.4366,0.1823,6.3095
3398.1,49.1957,1.1539,2.439,0.1867,6.3533
3398.2,49.3132,1.2083,2.4439,0.1894,6.3727
3398.3,50.0116,1.2733,2.4511,0.1806,6.3634
3398.4,51.0621,1.3088,2.4593,0.1768,6.3419
3398.5,53.6376,1.3077,2.4657,0.1739,6.3327
3398.6,55.0953,1.2916,2.4671,0.177,6.339
3398.7,58.3899,1.2783,2.4625,0.1834,6.3443
3398.8,61.3271,1.2881,2.4555,0.1891,6.3341
3398.9,61.012,1.326,2.4507,0.192,6.3171
3399.0,60.5889,1.3439,2.4512,0.1935,6.3196
3399.1,57.4247,1.3416,2.4547,0.1926,6.3245
3399.2,57.9077,1.3129,2.4569,0.1961,6.2785
3399.3,58.5023,1.2892,2.4561,0.2006,6.1584
3399.4,58.709,1.2862,2.4545,0.199,6.0147
3399.5,59.6579,1.2588,2.455,0.1947,5.9413
3399.6,60.4392,1.2337,2.4571,0.1861,5.9894
3399.7,61.8452,1.2452,2.4596,0.184,6.096
3399.8,61.1386,1.296,2.4637,0.1798,6.1628
3399.9,59.3751,1.406,2.4714,0.178,6.152
3400.0,58.3742,1.4529,2.4809,0.176,6.1061
3400.1,54.6867,1.3549,2.4843,0.1821,6.0879
3400.2,52.0787,1.1428,2.4751,0.181,6.1014
3400.3,47.0428,1.0316,2.4566,0.1785,6.1016
3400.4,43.3125,1.0277,2.4391,0.1746,6.047
3400.5,40.704,1.0515,2.4326,0.1615,5.9392
3400.6,40.8192,1.1284,2.4379,0.1535,5.8379
3400.7,42.789,1.2764,2.4493,0.1515,5.8092
3400.8,43.4139,1.3786,2.4603,0.1533,5.8739
3400.9,46.3691,1.4171,2.4671,0.1589,5.9877
3401.0,51.3709,1.4742,2.4697,0.1604,6.0692
3401.1,57.3828,1.4727,2.4696,0.1608,6.0433
3401.2,59.0513,1.3825,2.467,0.1614,5.8739
3401.3,58.4219,1.2272,2.461,0.1656,5.6086
3401.4,52.6591,1.1337,2.4512,0.1736,5.37
3401.5,49.0909,1.0877,2.4405,0.1637,5.3086
3401.6,46.7935,1.0964,2.4362,0.1608,5.443
3401.7,45.9303,1.2241,2.4434,0.1549,5.6633
3401.8,47.9484,1.4572,2.4615,0.1494,5.8541
3401.9,51.5308,1.5675,2.4806,0.1531,5.9861
3402.0,56.3247,1.6225,2.4902,0.1573,6.1195
3402.1,61.8523,1.5059,2.4886,0.1637,6.2587
3402.2,61.5131,1.348,2.4796,0.177,6.368
3402.3,61.4466,1.2805,2.4667,0.1884,6.425
3402.4,61.8239,1.2718,2.4534,0.196,6.4315
3402.5,62.0343,1.2709,2.4429,0.2022,6.4176
3402.6,59.6818,1.2635,2.4367,0.2038,6.3898
3402.7,61.1234,1.2549,2.4343,0.2015,6.3383
3402.8,60.7524,1.2974,2.4364,0.1977,6.2695
3402.9,60.5571,1.3588,2.4433,0.1942,6.2108
3403.0,60.9604,1.3226,2.4531,0.1925,6.1824
3403.1,60.4674,1.3017,2.4614,0.1923,6.1821
3403.2,58.6676,1.3808,2.4661,0.1929,6.1974
3403.3,60.5621,1.3639,2.4633,0.1931,6.246
3403.4,60.4264,1.1994,2.4556,0.1916,6.3197
3403.5,55.4595,1.0527,2.4462,0.1887,6.3782
3403.6,50.4528,0.9564,2.4367,0.1852,6.4045
3403.7,50.1583,1.0757,2.4295,0.1807,6.4049
3403.8,47.5922,1.3682,2.4283,0.1764,6.3933
3403.9,46.1034,1.4481,2.4401,0.1658,6.3968
3404.0,44.1078,1.4521,2.4638,0.1587,6.4043
3404.1,44.8946,1.4463,2.485,0.1563,6.3839
3404.2,49.7247,1.4435,2.4962,0.1558,6.327
3404.3,52.4419,1.4217,2.4965,0.1641,6.2642
3404.4,55.7573,1.3724,2.4913,0.1691,6.2295
3404.5,55.8185,1.323,2.4871,0.1726,6.217
3404.6,55.8539,1.2732,2.483,0.176,6.2045
3404.7,51.4986,1.1556,2.4774,0.1775,6.1819
3404.8,49.4331,1.1152,2.4666,0.177,6.1467
3404.9,46.879,1.1325,2.4522,0.1746,6.1049
3405.0,46.8382,1.1515,2.4404,0.1711,6.0646
3405.1,44.993,1.1163,2.4361,0.1693,6.0343
3405.2,44.2634,1.0079,2.4377,0.1709,6.0092
3405.3,44.2785,0.9665,2.4379,0.1769,5.9743
3405.4,46.2467,1.0289,2.4317,0.179,5.9183
3405.5,51.4813,1.1332,2.422,0.1771,5.8322
3405.6,56.4571,1.2937,2.4177,0.1712,5.7197
