DEPTH,GR,RT,RHOB,NPHI,DT
3340.1508,86.5445022,1.43330001,2.46399998,0.1876,87.7419967
3340.3032,94.4418029,1.30529999,2.45790004,0.19429999,86.7658004
3340.4556,102.339202,1.17729997,2.4518001,0.2009,79.9781036
3340.608,100.6678,1.16589999,2.45000004,0.2002,79.7922973
3340.7604,95.0625,1.20249998,2.45000004,0.1965,80.1259994
3340.9128,89.457199,1.23909997,2.45000004,0.1928,79.1191024
3341.0652,86.123497,1.27040004,2.44869995,0.1894,84.468399
3341.2176,85.8279037,1.29480004,2.44560003,0.18629999,88.2636032
3341.37,85.5322036,1.31920003,2.44260001,0.1832,96.0746002
3341.5224,85.5855026,1.32749998,2.44039988,0.18199999,95.1059036
3341.6748,87.664299,1.2421,2.44350004,0.19189999,90.4280014
3341.8272,89.7429962,1.15680003,2.44650006,0.2019,86.4609985
3341.9796,91.821701,1.07140004,2.44959998,0.21189999,84.623703
3342.132,97.0077972,1.10220003,2.4526,0.2072,84.8374023
3342.2844,102.674003,1.15100002,2.45569992,0.20029999,85.0012969
3342.4368,108.340202,1.19980001,2.45869994,0.19339999,83.6611022
3342.5892,110.393898,1.22710001,2.46539998,0.1876,81.794197
3342.7416,109.887901,1.23930001,2.47449994,0.18269999,78.4414978
3342.894,109.381896,1.25150001,2.4835999,0.17779999,75.8497009
3343.0464,107.609199,1.29429996,2.49189996,0.17159999,75.8796005
3343.1988,102.942703,1.40709996,2.4979999,0.16249999,72.8895034
3343.3512,98.2762985,1.51989996,2.50399994,0.1533,71.7751007
3343.5036,93.6857986,1.63059997,2.51040005,0.1444,73.0628967
3343.656,92.2379989,1.65499997,2.52870011,0.1435,75.3684005
3343.8084,90.7901992,1.67929995,2.54699993,0.14249999,77.5325012
3343.9608,89.3423995,1.70369994,2.56529998,0.14159999,80.0832977
3344.1132,91.0687026,1.66019999,2.56319999,0.1464,82.5630035
3344.2656,93.8942031,1.59309995,2.55410003,0.1532,86.0541
3344.418,96.7197036,1.52610003,2.54489994,0.15999999,81.2012023
3344.5704,99.495903,1.47590005,2.53859996,0.16449999,78.8464965
3344.7228,102.214797,1.44539999,2.53550004,0.1665,79.1269989
3344.8752,104.933601,1.41499996,2.53250002,0.1684,75.5836029
3345.0276,106.271301,1.4016,2.52780008,0.1694,71.9797973
3345.18,101.363998,1.46560001,2.51559996,0.1659,71.5535964
3345.3324,96.4567031,1.52960002,2.50340008,0.16249999,76.4690017
3345.4848,91.5494003,1.59360003,2.49119997,0.15899999,74.8560028
3345.6372,92.5390014,1.76740002,2.51469993,0.1561,73.5848999
3345.7896,94.1819,1.95329999,2.54209995,0.1532,81.8751983
3345.942,95.8247985,2.13919997,2.5696001,0.15029999,80.7136001
3346.0944,97.4751968,2.1854999,2.5762,0.1489,79.2278976
3346.2468,99.1302032,2.14580011,2.57010006,0.14839999,78.8012008
3346.3992,100.785301,2.10619997,2.56399989,0.1479,80.9007034
3346.5516,102.145202,2.0934,2.5610001,0.1481,78.7042007
3346.704,102.928596,2.13299989,2.56410002,0.1497,74.2493972
3346.8564,103.711898,2.17269992,2.56710004,0.15129999,75.987503
3347.0088,104.380699,2.20239996,2.56999993,0.15289999,71.8628005
3347.1612,103.179702,2.07139992,2.56999993,0.15459999,73.4768981
3347.3136,101.978797,1.94029998,2.56999993,0.15629999,73.3902969
3347.466,100.7779,1.80920004,2.56999993,0.158,76.0908966
3347.6184,100.022201,1.87,2.56529998,0.1603,77.4192962
3347.7708,99.3943023,1.98580002,2.55920004,0.16279999,78.5880966
3347.9232,98.7664031,2.10159993,2.5531001,0.16529999,79.0423965
3348.0756,98.8294982,2.14190006,2.55150008,0.16809999,78.0924987
3348.228,99.5945968,2.10529994,2.5546,0.17129999,77.3645019
3348.3804,100.359596,2.06870007,2.55760002,0.1746,68.9189987
3348.5328,101.4048,2.0531001,2.56259989,0.1755,68.3692016
3348.6852,103.471298,2.11409997,2.57480001,0.1683,71.3001022
3348.8376,105.537902,2.17499995,2.58699989,0.1611,77.612297
3348.99,107.6044,2.23600006,2.59920001,0.15389999,76.4772033
3349.1424,108.215599,2.26850008,2.5999999,0.15739999,75.7276
3349.2948,108.724601,2.29900002,2.5999999,0.16159999,74.1669006
3349.4472,109.233703,2.32940006,2.5999999,0.1658,75.9039001
3349.5996,109.364196,2.24640011,2.592,0.16879999,79.6197967
3349.752,109.294097,2.10310006,2.57979989,0.171,81.9206008
3349.9044,109.223999,1.95990002,2.56760001,0.17319999,84.2889022
3350.0568,108.498397,1.83019995,2.55089998,0.1746,81.3272018
3350.2092,106.669601,1.72360002,2.52649998,0.1747,82.0110015
3350.3616,104.840797,1.61689996,2.50209999,0.1747,81.0158004
3350.514,103.360298,1.52059996,2.48250007,0.17489999,83.1425018
3350.6664,105.323196,1.52670001,2.50999999,0.17589999,82.0011978
3350.8188,107.286102,1.53279995,2.5374,0.17679999,82.9889984
3350.9712,109.249099,1.5388,2.56480002,0.17779999,81.2958984
3351.1236,109.748497,1.47570002,2.56259989,0.1771,82.5627975
3351.276,109.906997,1.39649999,2.55340003,0.17599999,83.7172012
3351.4284,110.065498,1.31719994,2.54430007,0.17489999,82.8889007
3351.5808,109.385299,1.25090003,2.52710008,0.1798,83.4569015
3351.7332,107.961898,1.19599997,2.50270009,0.19009999,82.1461029
3351.8856,106.538497,1.14119994,2.47830009,0.20029999,79.950798
3352.038,105.206298,1.11290001,2.46300005,0.20659999,80.8228988
3352.1904,104.148597,1.16470003,2.47519993,0.201,79.1148986
3352.3428,103.091003,1.21659994,2.48740005,0.19539999,79.0550994
3352.4952,102.033302,1.26839995,2.49959993,0.18979999,78.1035995
3352.6476,97.359497,1.32019996,2.50889992,0.18369999,78.3849029
3352.8,92.5680007,1.37199997,2.51799988,0.17759999,79.2419967
3352.9524,87.7764968,1.42379999,2.52710008,0.17149999,80.1195983
3353.1048,83.5488967,1.40649998,2.52579998,0.1676,81.3576965
3353.2572,79.5774002,1.35769999,2.51970005,0.1648,83.7338027
3353.4096,75.6057968,1.30889999,2.51360011,0.16189999,87.024002
3353.562,75.3419036,1.27499997,2.50500011,0.1623,88.3216018
3353.7144,80.4839019,1.26279997,2.49279999,0.1675,87.7418975
3353.8668,85.625801,1.25069999,2.48070001,0.1727,87.177803
3354.0192,90.6826019,1.24269998,2.47079992,0.1779,84.6080017
3354.1716,95.1479034,1.26400005,2.4769001,0.18269999,81.2886962
3354.324,99.6131973,1.28540003,2.48300004,0.1875,78.1696014
3354.4764,104.078498,1.30669999,2.48909997,0.19239999,79.0445022
3354.6288,103.445899,1.34609997,2.51579999,0.1884,79.5948028
3354.7812,101.879302,1.3887,2.54620003,0.18279999,79.8147964
3354.9336,100.312599,1.43139994,2.57669997,0.1771,82.7039031
3355.086,98.671997,1.42760002,2.57800006,0.17499999,84.3514022
3355.2384,96.9741973,1.38800001,2.55660009,0.17569999,84.7489013
3355.3908,95.2764968,1.34839999,2.53530001,0.1763,85.327301
3355.5432,94.0383987,1.31400001,2.5157001,0.1761,81.6762008
3355.6956,93.9621963,1.29260003,2.50040006,0.17389999,79.848999
3355.848,93.8860015,1.27129995,2.48519992,0.1718,80.8274993
3356.0004,93.8099975,1.25,2.47000002,0.16959999,79.469902
3356.1528,93.0491027,1.26530003,2.48830008,0.1709,79.7493972
3356.3052,92.2901,1.28050005,2.5065999,0.17229999,77.1875
3356.4576,91.5311965,1.29579997,2.52489995,0.1736,80.0963973
3356.61,91.808403,1.30219995,2.52559995,0.1711,83.1791992
3356.7624,92.4850006,1.30519998,2.51950001,0.16709999,87.4244995
3356.9148,93.1616973,1.30830001,2.51340007,0.163,86.7432022
3357.0672,93.7161026,1.3154,2.50600004,0.16449999,85.2114028
3357.2196,94.115303,1.3276,2.49679994,0.17299999,82.2733993
3357.372,94.5146026,1.3398,2.48769998,0.1814,79.3702011
3357.5244,94.8611984,1.35679996,2.48049998,0.1877,78.5488967
3357.6768,94.9312973,1.39950001,2.4835,0.18299999,77.2938003
3357.8292,95.0014038,1.44219994,2.48659992,0.1782,75.8789978
3357.9816,95.0715026,1.48479998,2.48959994,0.1735,75.9262008
3358.134,94.5680999,1.48459994,2.4979999,0.17229999,77.0150985
3358.2864,93.9859008,1.4785,2.5072,0.17159999,74.0515975
3358.4388,93.4038009,1.47239995,2.51629996,0.171,77.8996963
3358.5912,93.3651962,1.46819996,2.51819992,0.17069999,80.6147003
3358.7436,93.6912994,1.46510004,2.5151,0.1708,80.4066009
3358.896,94.0174026,1.46210002,2.51209998,0.1709,78.5019989
3359.0484,94.1025009,1.48129999,2.50999999,0.1692,76.7434005
3359.2008,93.6697006,1.54840004,2.50999999,0.164,79.3543014
3359.3532,93.2369003,1.61539995,2.50999999,0.1587,82.7754974
3359.5056,92.8486022,1.67780005,2.51029992,0.15389999,84.0493011
3359.658,93.625801,1.61679995,2.51950001,0.1586,88.5655975
3359.8104,94.4029998,1.55579996,2.52859997,0.16329999,85.9744033
3359.9628,95.1802978,1.49489998,2.53780007,0.16799999,83.3135986
3360.1152,95.0037002,1.46850001,2.53309988,0.17159999,85.3303985
3360.2676,94.5189971,1.45319998,2.52390003,0.17489999,85.8221969
3360.42,94.0344009,1.43799996,2.51480007,0.1782,85.7715988
3360.5724,93.603302,1.41700005,2.50419998,0.1791,88.0858001
3360.7248,93.2314987,1.38950002,2.4920001,0.1773,85.3050994
3360.8772,92.8595962,1.3621,2.47979998,0.1755,87.109497
3361.0296,92.6014022,1.33169996,2.46880006,0.17419999,84.8291015
3361.182,92.8147964,1.28900003,2.46269989,0.17489999,81.9106979
3361.3344,93.0281982,1.24639999,2.45659995,0.1756,78.7460021
3361.4868,93.2415008,1.20369994,2.45050001,0.1762,82.6508026
3361.6392,93.7862014,1.19159996,2.45280003,0.1745,82.3998031
3361.7916,94.362297,1.1825,2.45580005,0.17249999,80.8069
3361.944,94.938301,1.17340004,2.45889997,0.17039999,79.070198
3362.0964,94.465599,1.1739,2.46390008,0.1719,83.2424011
3362.2488,93.3834991,1.17999994,2.47000002,0.1754,79.5542984
3362.4012,92.3014984,1.18599998,2.47600007,0.1788,81.4868011
3362.5536,91.0682983,1.18359994,2.47790002,0.18279999,85.4151
3362.706,89.5565032,1.16530001,2.47180008,0.1876,81.7875976
3362.8584,88.0447006,1.14699995,2.46569991,0.19239999,81.5695037
3363.0108,86.5084991,1.13259994,2.4604001,0.19599999,78.8851013
3363.1632,84.6521987,1.16919994,2.46650004,0.18529999,80.1985015
3363.3156,82.7959976,1.20570003,2.47259998,0.1745,80.0561981
3363.468,80.9397964,1.24230003,2.47869992,0.1638,79.3705978
3363.6204,80.8727035,1.26929998,2.48959994,0.1622,80.8200988
3363.7728,81.2810974,1.29359996,2.50180006,0.1632,79.9187011
3363.9252,81.6894989,1.31799995,2.51399993,0.1641,81.2077026
3364.0776,83.0649032,1.35640001,2.52469992,0.16439999,82.3573989
3364.23,85.3722,1.40820002,2.53379988,0.164,80.6561965
3364.3824,87.6794967,1.46000003,2.54290008,0.16349999,81.3039016
3364.5348,89.8804016,1.49440002,2.54789996,0.164,81.427803
3364.6872,91.7213973,1.47000002,2.5388,0.1673,83.0878982
3364.8396,93.5624008,1.44570004,2.5295999,0.17069999,83.7296981
3364.992,95.4033966,1.42130005,2.52049994,0.17399999,82.4088973
3365.1444,94.3014984,1.41129994,2.51999998,0.1712,79.0613021
3365.2968,93.0365982,1.40219998,2.51999998,0.16799999,78.2714004
3365.4492,91.7715988,1.393,2.51999998,0.1649,78.0931015
3365.6016,91.4272003,1.40419995,2.51799988,0.164,79.6477966
3365.754,91.5429992,1.42560005,2.51489996,0.16419999,79.0983963
3365.9064,91.6588973,1.44690001,2.51189994,0.16449999,80.5551986
3366.0588,90.9962005,1.45650005,2.51349997,0.1638,80.2451019
3366.2112,89.0942001,1.44729995,2.52270007,0.16179999,79.7746963
3366.3636,87.1922988,1.43819999,2.53180003,0.1597,77.1936035
3366.516,85.528099,1.42840003,2.5381,0.15819999,81.0430984
3366.6684,85.8908004,1.41320002,2.51979994,0.1611,82.2242965
3366.8208,86.2535018,1.39789998,2.50149989,0.1641,84.8315963
3366.9732,86.6162033,1.38269996,2.48320007,0.16699999,82.0419998
3367.1256,86.4841003,1.38999998,2.48000001,0.16899999,82.6613998
3367.278,86.2462997,1.40219998,2.48000001,0.1708,83.0873031
3367.4304,86.0085983,1.41439998,2.48000001,0.1727,80.4748992
3367.5828,86.1251983,1.42499995,2.48499989,0.172,78.4595031
3367.7352,86.5397033,1.43410003,2.49410009,0.1693,75.5542984
3367.8876,86.9542999,1.4433,2.50329995,0.1666,77.2352981
3368.04,87.2144012,1.45079994,2.50839996,0.1641,79.4447021
3368.1924,87.0407028,1.45379996,2.50230002,0.1621,78.2938995
3368.3448,86.8668975,1.4569,2.49620008,0.16009999,78.8657989
3368.4972,86.6931991,1.45990002,2.4900999,0.15809999,78.6100997
3368.6496,85.9420013,1.45399999,2.49300003,0.16019999,77.4797973
3368.802,85.1800003,1.44790005,2.49600005,0.1623,78.0687026
3368.9544,84.4179992,1.44179999,2.49909996,0.16449999,79.3887023
3369.1068,85.5057983,1.45280003,2.4979,0.16539999,79.2683029
3369.2592,87.3833007,1.47109997,2.49480009,0.1658,81.1344985
3369.4116,89.2609024,1.48940002,2.49180006,0.16619999,76.4541015
3369.564,89.9007034,1.50259995,2.49510002,0.16439999,81.7081985
3369.7164,88.830902,1.50870001,2.5072999,0.1595,81.3984985
3369.8688,87.7610015,1.51479995,2.51950001,0.15459999,78.3479995
3370.0212,86.9366989,1.52079999,2.5308001,0.15049999,79.2417984
3370.1736,87.6315994,1.52690005,2.53690004,0.1515,81.596199
3370.326,88.3265991,1.53299999,2.54299998,0.1525,79.5173034
3370.4784,89.0214996,1.53910005,2.54909992,0.1535,82.3218002
3370.6308,88.8767013,1.5295,2.54739999,0.15289999,81.998497
3370.7832,88.5932006,1.5173,2.54430007,0.15209999,76.0174026
3370.9356,88.3097991,1.50520002,2.54130005,0.15119999,79.1528015
3371.088,88.6158981,1.48059999,2.5381999,0.1506,79.1511001
3371.2404,89.3535003,1.44710004,2.53520011,0.15009999,78.2789993
3371.3928,90.0912017,1.41359996,2.53209996,0.14959999,78.3572998
3371.5452,91.4841995,1.38549995,2.52819991,0.1506,79.998703
3371.6976,94.4316024,1.37020003,2.52209997,0.15479999,78.6464004
3371.85,97.3789978,1.35500001,2.51600003,0.15899999,77.7397994
3372.0024,100.257499,1.33949995,2.50979995,0.1632,78.060997
3372.1548,98.8280029,1.30900001,2.49760007,0.1659,77.8080978
3372.3072,97.3984985,1.27859997,2.48539996,0.16859999,77.6445007
3372.4596,95.9689025,1.24810004,2.47320008,0.17129999,79.4107971
3372.612,95.2898025,1.26460003,2.4834001,0.1699,83.1362991
3372.7644,94.881401,1.29820001,2.50169992,0.16699999,85.4993972
3372.9168,94.4729995,1.33169996,2.51999998,0.1641,85.3654022
3373.0692,94.3289031,1.36109995,2.52719998,0.16259999,83.0090026
3373.2216,94.5026016,1.38549995,2.52110004,0.16279999,82.4598007
3373.374,94.6763992,1.40980005,2.5150001,0.163,81.9552993
3373.5264,94.4360961,1.43050003,2.51110005,0.16259999,80.6259002
3373.6788,92.2202987,1.43359994,2.51719999,0.1594,79.4121017
3373.8312,90.0044021,1.43659996,2.52320003,0.1562,73.9740982
3373.9836,87.7884979,1.4397,2.52929997,0.15299999,72.879898
3374.136,87.3078994,1.40460002,2.53539991,0.15639999,74.4623031
3374.2884,87.0366973,1.365,2.54150009,0.1605,78.9369964
3374.4408,86.7654037,1.32539999,2.54760003,0.16459999,78.6440963
3374.5932,87.2416,1.31369996,2.54069995,0.1657,80.5660018
3374.7456,88.1924972,1.31980001,2.52539992,0.165,82.7096023
3374.898,89.1435012,1.32589995,2.51020002,0.16419999,82.9369964
3375.0504,90.4644012,1.33500003,2.5,0.16369999,82.4133987
3375.2028,92.5339965,1.35029995,2.5,0.16369999,81.615303
3375.3552,94.6035995,1.36549997,2.5,0.16359999,81.571701
3375.5076,96.6527023,1.38090002,2.50060009,0.16359999,79.3005981
3375.66,98.3107986,1.39919996,2.51279997,0.16429999,78.2994995
3375.8124,99.9689025,1.41750001,2.52500009,0.165,80.4458999
3375.9648,101.626998,1.43579995,2.53719997,0.1657,80.1704025
3376.1172,104.6212,1.48689997,2.54699993,0.16769999,81.3836975
3376.2696,108.0167,1.54779994,2.55620002,0.1701,81.9496002
3376.422,111.4122,1.60880005,2.56529998,0.17239999,82.9261016
3376.5744,113.129203,1.67120003,2.56850004,0.17249999,81.1163024
3376.7268,113.086502,1.73529994,2.56550002,0.17039999,77.6881027
3376.8792,113.0438,1.79929995,2.5624001,0.1682,76.8618011
3377.0316,112.411499,1.84119999,2.55679988,0.16699999,80.4357986
3377.184,109.525001,1.79849994,2.54159998,0.1693,73.5011978
3377.3364,106.638603,1.7558,2.52640008,0.17149999,74.7911987
3377.4888,103.752098,1.71309995,2.51110005,0.1738,75.9669036
3377.6412,104.545303,1.70150005,2.51279997,0.1754,76.1754989
3377.7936,105.630401,1.69239997,2.51589989,0.17689999,76.5027999
3377.946,106.715499,1.6832,2.51889991,0.17839999,78.4796981
3378.0984,105.242202,1.67019999,2.51209998,0.1791,79.6126022
3378.2508,102.364898,1.65489995,2.4999001,0.17929999,78.4949035
3378.4032,99.4876022,1.63970005,2.48769998,0.17949999,81.2940979
3378.5556,97.2018966,1.60889995,2.4821999,0.179,82.0089035
3378.708,95.9460983,1.55099999,2.48830008,0.1771,80.1653976
3378.8604,94.6902999,1.49300003,2.49440002,0.1752,81.1716995
3379.0128,93.6734008,1.43770003,2.50049996,0.1735,77.6098022
3379.1652,95.2613983,1.41030001,2.5065999,0.1744,74.9985961
3379.3176,96.8494033,1.38279998,2.51270008,0.1753,76.3980026
3379.47,98.4374008,1.35539996,2.51880002,0.1762,75.3560028
3379.6224,97.925003,1.3427,2.51999998,0.1736,81.2742996
3379.7748,96.8979034,1.33350002,2.51999998,0.1702,84.6866989
3379.9272,95.870697,1.32439994,2.51999998,0.1667,86.5476989
3380.0796,97.0436019,1.3391,2.5216,0.1655,84.7685012
3380.232,100.228797,1.37569999,2.52460002,0.16619999,79.7677993
3380.3844,103.414001,1.41229999,2.52769994,0.16689999,79.4712982
3380.5368,105.095497,1.46580004,2.52410006,0.1676,81.6294021
3380.6892,102.053596,1.57239997,2.49970006,0.1685,72.9238967
3380.8416,99.0117034,1.67910003,2.47530007,0.1693,75.0541992
3380.994,95.9698028,1.78579998,2.45099997,0.1702,78.1390991
3381.1464,92.4242019,2.03889989,2.46169996,0.1664,74.9097976
3381.2988,88.8581008,2.29800009,2.47390007,0.1624,74.0235977
3381.4512,85.2919006,2.55699992,2.48609995,0.15839999,71.1380004
3381.6036,85.6688003,7.09689998,2.48169994,0.15649999,70.9387969
3381.756,87.9029998,13.6531,2.46950006,0.15569999,75.9241027
3381.9084,90.1371994,20.2094001,2.45729994,0.15489999,77.7360992
3382.0608,92.7750015,24.0685005,2.4512,0.1559,78.4529037
3382.2132,96.021202,23.8642997,2.45429992,0.15979999,78.1615982
3382.3656,99.2673034,23.6601009,2.45729994,0.16369999,82.6315002
3382.518,101.9831,22.7103004,2.45889997,0.1674,82.8209991
3382.6704,100.739501,16.1937007,2.44980001,0.1702,89.6929016
3382.8228,99.4960021,9.67710018,2.44059991,0.17299999,88.5353012
3382.9752,98.2524032,3.16039991,2.43149995,0.17579999,83.1714019
3383.1276,97.7208023,1.85759997,2.43000006,0.18029999,81.2732009
3383.28,97.3275985,1.56799995,2.43000006,0.1851,80.3911972
3383.4324,96.9344024,1.27839994,2.43000006,0.18989999,85.0943984
3383.5848,95.9374008,1.10080003,2.43000006,0.19189999,87.9121017
3383.7372,94.4591979,1.01240003,2.43000006,0.19189999,76.3351974
3383.8896,92.9809036,0.92400002,2.43000006,0.19179999,86.8804016
3384.042,92.4804,0.86919999,2.43249988,0.1903,86.8110961
3384.1944,94.5498962,0.90280002,2.44169998,0.18539999,83.4677963
3384.3468,96.6194992,0.93629997,2.45079994,0.1805,80.5671005
3384.4992,98.6891021,0.96979999,2.46000003,0.1756,77.5406036
3384.6516,98.8576965,0.99119997,2.46000003,0.1791,79.5710983
3384.804,99.0161972,1.01259994,2.46000003,0.18269999,82.4517974
3384.9564,99.1746978,1.03390002,2.46000003,0.18619999,86.6023025
3385.1088,98.1929016,1.09879994,2.44039988,0.19099999,83.8350982
3385.2612,96.7543029,1.18099999,2.4130001,0.19629999,83.0687026
3385.4136,95.3155975,1.26329994,2.38560009,0.2016,84.5194015
3385.566,92.1569976,1.31789994,2.36999988,0.2054,83.2613983
3385.7184,86.7468032,1.33619999,2.36999988,0.2073,84.0075988
3385.8708,81.3366012,1.35450005,2.36999988,0.20919999,83.9498977
3386.0232,75.9945983,1.34909999,2.36910009,0.2114,84.927803
3386.1756,71.0325012,1.21200001,2.36299991,0.21559999,87.6395034
3386.328,66.0702972,1.07480001,2.35689997,0.21969999,85.8684997
3386.4804,61.1082,0.93760001,2.35080003,0.2239,83.2988967
3386.6328,61.1764984,0.88810002,2.3499999,0.2236,84.5671005
3386.7852,61.9873008,0.85159999,2.3499999,0.22259999,88.6082
3386.9376,62.7980003,0.81499999,2.3499999,0.22169999,88.3644027
3387.09,62.3937988,0.7892,2.3499999,0.22329999,87.2210998
3387.2424,61.1472015,0.77090001,2.3499999,0.22669999,87.1782989
3387.3948,59.9005012,0.75260001,2.3499999,0.2301,85.789299
3387.5472,58.9211006,0.74470001,2.35089993,0.23229999,86.3336029
3387.6996,58.5369987,0.75999999,2.35400009,0.2317,83.2953033
3387.852,58.1529998,0.7752,2.35700011,0.231,82.1054
3388.0044,57.7984008,0.79040002,2.36019992,0.23029999,85.8077011
3388.1568,58.4353981,0.8057,2.3663001,0.22849999,84.3479995
3388.3092,59.0724983,0.82090002,2.37240004,0.22679999,84.644699
3388.4616,59.7094993,0.83619999,2.37849998,0.22499999,83.5997009
3388.614,60.1892013,0.856,2.3822999,0.2229,82.4263
3388.7664,60.6158981,0.87730002,2.38529992,0.22069999,80.9999008
3388.9188,61.0425987,0.89859998,2.38840007,0.2186,80.8693008
3389.0712,61.1276016,0.92000001,2.38720011,0.2176,80.2683029
3389.2236,60.8227996,0.94129997,2.38109993,0.21799999,81.8227005
3389.376,60.5180015,0.96259999,2.375,0.2185,82.2052993
3389.5284,60.5783996,0.98400002,2.36999988,0.21789999,80.9942016
3389.6808,62.2335014,1.00530004,2.36999988,0.2131,80.8115005
3389.8332,63.8885002,1.0266,2.36999988,0.20829999,84.2994003
3389.9856,65.5436019,1.04799997,2.36999988,0.2035,85.1703033
3390.138,65.7248001,1.06379997,2.36719989,0.20669999,83.8001022
